STRUCTURE_TYPE,STRUCTURE_TYPE2,DESCRIPTION,LOCATION,STRUCTURE_DETAIL_TYPE,SPECIAL_FEATURES,MATERIAL_TYPE,WIDTH_M,SEATING_TYPE,GIFT_DONATION,PLAQUE_DETAIL,BENCH_STYLE,CAPACITY,DIMENSION_M2,COMPONENT_TYPE,SURFACE_MATERIAL,WINTERIZED,LENGTH_M,HOUSE_NO,STATUS,STATUS_DATE,PARK_OWNERSHIP,INSERVICE_DATE,INSERVICE_COST,CONDITION,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,Latitude,Longitude
3,Shelters and Tables,"Table #10 - Permanent; Green Timbers Urban Forest Park, 14698 96 Ave","east side of lake, in picnic area",,,Plastic,,,,,,,,Table - Permanent,,,,14698,OPERATING,20091023145700,,20090801,0,,,,,"Green Timbers Urban Forest Park, 14698 96 Ave",Land,49.180771,-122.820003
1,Gates,"2 Bicycle Baffles; Chimney Hill Park - 53A, 15070 - 76 Ave",At 150A St & 74 Ave Entrance,Bicycle Baffle,,,,,,,,,,,,,,15070,OPERATING,,,,0,,,,,"Chimney Hill Park, 15070 76 Ave",,49.140867,-122.804683
1,Gates,"2 Bicycle Baffles; 15L - Greenbelt, 10751 Eastglen Close",South side of lane,Bicycle Baffle,,,,,,,,,,,,,,10751,OPERATING,,,,0,,,,,"15L - Greenbelt, 10751 Eastglen Close",,49.197866,-122.768934
1,Gates,"Bicycle Baffle; Southmere Village Park, 1701 - Martin Dr",Southmere Pl. Park Entrance,Bicycle Baffle,,,,,,,,,,,,,,01701,OPERATING,,,,0,,,,,"Southmere Village Park, 1701 Martin Dr",,49.032950,-122.805219
1,Gates,"Bicycle Baffle; Hawthorne Park, 10503 - 144 St",104th Ave. Park Entrance,Bicycle Baffle,,,,,,,,,,,,,,10503,OPERATING,,,,0,,,,,"Hawthorne Park, 10503 144 St",,49.193326,-122.823327
1,Gates,"2 Bicycle Baffles; Boundary Park, 6058 - Boundary Dr West",At Eastern Northpark Cr. Entrance,Bicycle Baffle,,,,,,,,,,,,,,06058,OPERATING,,,,0,,,,,"Boundary Park, 6058 Boundary Dr West",,49.112586,-122.888723
1,Gates,"2 Bicycle Baffles; 15L - Greenbelt, 10751 Eastglen Close",North side of lane,Bicycle Baffle,,,,,,,,,,,,,,10751,OPERATING,,,,0,,,,,"15L - Greenbelt, 10751 Eastglen Close",,49.197911,-122.768933
1,Gates,"Metal Locking Gate; Enver Creek Park, 8170 146 St",148A St & 82 Ave Edge Of N. Area Of Site,Barrier - Single,,,,,,,,,,,,,,08170,OPERATING,,,,0,,,,,"Enver Creek Park, 8170 146 St",,49.151391,-122.817362
0,Benches and Bleachers,"Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 7",,,,,Bench,N,,Cast,3,,,,,,01660,OPERATING,20061016152600,,20150625,0,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.032222,-122.754833
0,Benches and Bleachers,"Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 6",,,,,Bench,N,,Cast,3,,,,,,01660,OPERATING,20061016152600,,20150625,0,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.032137,-122.754872
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055789,-122.878371
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055673,-122.878074
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055716,-122.877892
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055773,-122.877667
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055823,-122.877444
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055878,-122.877206
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055464,-122.878220
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055171,-122.878017
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055026,-122.877883
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055082,-122.877744
3,Shelters and Tables,"Table #4 - Permanent; Fun Fun Park, 1472 - 128 St",NE corner of playground,,,,,,,,,,,Table - Permanent,,,,01472,OPERATING,,,20150625,0,,,,,"Fun Fun Park, 1472 128 St",Park,49.028988,-122.866116
3,Shelters and Tables,"Table #3 - Permanent; Fun Fun Park, 1472 - 128 St",NE corner of playground,,,,,,,,,,,Table - Permanent,,,,01472,OPERATING,,,20150625,0,,,,,"Fun Fun Park, 1472 128 St",Park,49.029062,-122.866503
0,Benches and Bleachers,"Bench; Goldstone Park, 5850 146 St","In the park, bench ref # 1",,,Wood,,Bench,Y,,Garden,,,,,,,05850,OPERATING,20090720094800,,20090601,0,,,20190601,,"Goldstone Park, 5850 146 St",Park,49.108427,-122.817297
4,Stairs,"Wood Stairs #1; Kensington Prairie School Grounds, 16824 32 Ave","within playground, 2 stairs on each side of slide",,,Wood,,,,,,,,,,,,16824,OPERATING,,,,,,,,,"Kensington Prairie School Grounds, 16824 32 Ave",Park,49.059727,-122.755623
3,Shelters and Tables,"Table #1 - Permanent; Robertson Drive Park, 12730 92 Ave",adjacent to shelters,,,Wood,,,,,,,,Table - Permanent,,,,12730,OPERATING,,,,,,,,,"Robertson Drive Park, 12730 92 Ave",Park,49.169069,-122.870113
4,Stairs,"Concrete Stairs #1; Darts Hill Garden Park, 1660 168 St",between parking lots,,,Concrete,,,,,,,,,,,2.4,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.031694,-122.752464
3,Shelters and Tables,"Table #3 - Permanent; Robertson Drive Park, 12730 92 Ave",adjacent to playground,,,,,,,,,,,Table - Permanent,,,,12730,OPERATING,,,,,,,,,"Robertson Drive Park, 12730 92 Ave",Park,49.168759,-122.870057
4,Stairs,"Wood Stairs #1; Darts Hill Garden Park, 1660 168 St",infront of shed,,,Wood,,,,,,,,,,,1.4,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.032338,-122.755481
2,Plumbing Fixtures,"Water Fountain; South Surrey Athletic Park, 1925 - 148 St",next to track washroom,Drinking Fountain,,,,,,,,,,Fountain,,,,01925,OPERATING,,,20130801,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.036971,-122.818337
2,Plumbing Fixtures,"Water Fountain; Unwin Park, 13313 - 68 Ave","East side of washroom building, ref # 3",Drinking Fountain,,,,,,,,,,Fountain,,,,13313,OPERATING,,,20130901,,,,,,"Unwin Park, 13313 68 Ave",Park,49.127243,-122.853366
2,Plumbing Fixtures,"Water Fountain; South Surrey Athletic Park, 1925 - 148 St","SE corner of diamond 2, just north of announcer's tower, ref # 1",Drinking Fountain,,Metal,,,,,,,,Fountain,,,,01925,OPERATING,,,,0,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.037023,-122.816410
1,Gates,"Bollard; Hillcrest Park, 6530 185 St",at entrance to P2 off 66 Ave,Bollard,,,,,,,,,,,,,,06530,OPERATING,20070510,,20070201,0,,,,,"Hillcrest Park, 6530 185 St",,49.123002,-122.706550
6,Other,"Irrigation Box; Hillcrest Park, 6530 185 St",east end of Softball 1,,,,,,,,,,,,,,,06530,OPERATING,,,,,,,,,"Hillcrest Park, 6530 185 St",Park,49.122496,-122.706586
2,Plumbing Fixtures,"Water Fountain; Unwin Park, 13313 - 68 Ave","East of Diamond 1, ref # 1",Drinking Fountain,,,,,,,,,,Fountain,,,,13313,OPERATING,20100624102900,,,0,,,,,"Unwin Park, 13313 68 Ave",Park,49.129875,-122.852695
1,Gates,"Bollard; Bakerview Park, 1845 - 154 St",SW corner of parking lot,Bollard,,Metal,,,,,,,,,,,,01845,OPERATING,,,,0,,,,,"Bakerview Park, 1845 154 St",Park,49.035469,-122.796767
6,Other,"Irrigation Box; Hillcrest Park, 6530 185 St",north end of Softball 1,,,,,,,,,,,,,,,06530,OPERATING,,,,,,,,,"Hillcrest Park, 6530 185 St",Park,49.122969,-122.706788
6,Other,"Usergroup Storage Container; Hillcrest Park, 6530 185 St",south end of Softball 1,,,,,,,,,,,,,,,06530,OPERATING,,,,,,,,,"Hillcrest Park, 6530 185 St",Park,49.121939,-122.707447
2,Plumbing Fixtures,"Water Fountain; Unwin Park, 13313 - 68 Ave","west end of Water Playground, ref # 2",Drinking Fountain,,,,,,,,,,Fountain,,,,13313,OPERATING,20100624102800,,,0,,,,,"Unwin Park, 13313 68 Ave",Park,49.126704,-122.853607
6,Other,"Irrigation Box; Hillcrest Park, 6530 185 St",north end of Softball 1,,,,,,,,,,,,,,,06530,OPERATING,,,,,,,,,"Hillcrest Park, 6530 185 St",Park,49.122983,-122.707267
1,Gates,"Bollard; West Newton Cricket Park, 13008 59 Ave",at entrance to path on 130 St,Bollard,,,,,,,,,,,,,,13008,OPERATING,,,20130101,,,,,,"West Newton Cricket Park, 13008 59 Ave",Park,49.109957,-122.859432
1,Gates,"Bollard; Bakerview Park, 1845 - 154 St",SW corner of parking lot,Bollard,,Metal,,,,,,,,,,,,01845,OPERATING,,,,0,,,,,"Bakerview Park, 1845 154 St",Park,49.035499,-122.796768
1,Gates,"Bollard; Bakerview Park, 1845 - 154 St",SW corner of parking lot,Bollard,,Metal,,,,,,,,,,,,01845,OPERATING,,,,0,,,,,"Bakerview Park, 1845 154 St",Park,49.035490,-122.796767
1,Gates,"Bollard; Bakerview Park, 1845 - 154 St",SW corner of parking lot,Bollard,,Metal,,,,,,,,,,,,01845,OPERATING,,,,0,,,,,"Bakerview Park, 1845 154 St",Park,49.035479,-122.796767
1,Gates,"Bollard; Alexandra Tot-Lot, 12210 Agar St",infront of Sullivan St,Bollard,,Metal,,,,,,,,,,,,12210,OPERATING,,,,,,,,,"Alexandra Tot-Lot, 12210 Agar St",Park,49.055499,-122.884203
1,Gates,2 Bicycle Baffles; Walkway - 13280 81a Ave,E end of path,Bicycle Baffle,,,,,,,,,,,,,,13280,OPERATING,,,,0,,,,,Walkway - 13280 81a Ave,,49.150747,-122.854401
1,Gates,2 Bicycle Baffles; Walkway - 13114 69a Ave,N end of path from 69a Ave,Bicycle Baffle,,,,,,,,,,,,,,13114,OPERATING,,,,0,,,,,Walkway - 13114 69a Ave,,49.129202,-122.859269
1,Gates,2 Bicycle Baffles; Walkway - 6599 129a St,W end of walkway,Bicycle Baffle,,,,,,,,,,,,,,06599,OPERATING,,,,0,,,,,Walkway - 6599 129a St,,49.122849,-122.863752
1,Gates,"Post and Chain Gate; Greenaway Park, 17905 - 60 Ave",S.W. corner of Parking Lot,Pedestrian,,,,,,,,,,,,,,17905,OPERATING,,,,0,,,,,"Greenaway Park, 17905 60 Ave",,49.111717,-122.726583
1,Gates,"2 Bicycle Baffles; Rosemary Wynde, 3701 155 St",@ 37a Ave entrance to path,Bicycle Baffle,,,,,,,,,,,,,,15429,OPERATING,20001012,,19991012,0,,,,,"Rosemary Wynde, 3701 155 St",,49.069153,-122.793342
1,Gates,"2 Bicycle Baffles; Rosemary Wynde, 3701 155 St",@ 36 Ave entrance to path,Bicycle Baffle,,,,,,,,,,,,,,15429,OPERATING,20001012,,19991012,0,,,,,"Rosemary Wynde, 3701 155 St",,49.069198,-122.793341
1,Gates,"2 Bicycle Baffles; Rosemary Wynde, 3701 155 St",@ 155 St entrance to path,Bicycle Baffle,,,,,,,,,,,,,,15429,OPERATING,20001012,,19991012,0,,,,,"Rosemary Wynde, 3701 155 St",,49.069198,-122.793273
1,Gates,"2 Bicycle Baffles; 104B - Greenbelt, 15517 37 Ave",@ 155 St entrance to concrete path,Bicycle Baffle,,,,,,,,,,,,,,15517,OPERATING,20001012,,19991012,0,,,,,"104B - Greenbelt, 15517 37 Ave",,49.069241,-122.791873
1,Gates,"2 Bicycle Baffles; 104B - Greenbelt, 15517 37 Ave",@ 37 Ave entrance to concrete path,Bicycle Baffle,,,,,,,,,,,,,,15517,OPERATING,20001012,,19991012,0,,,,,"104B - Greenbelt, 15517 37 Ave",,49.069286,-122.791873
1,Gates,"4 Bicycle Baffles; Charles Richardson Nature Reserve, 16934 88 Ave",on path @ 8708 167 St entrance to Park,Bicycle Baffle,,,,,,,,,,,,,,16934,OPERATING,20010815,,19990718,0,,,,,"Charles Richardson Nature Reserve, 16934 88 Ave",,49.162665,-122.752990
1,Gates,"2 Bicycle Baffles; 31H - Utility ROW, 8985 Queen Mary Blvd",on path @ Carluke Cres entrance,Bicycle Baffle,,,,,,,,,,,,,,08985,OPERATING,20010816,,19990718,0,,,,,"31H - Utility ROW, 8985 Queen Mary Blvd",,49.166394,-122.860417
1,Gates,"2 Bicycle Baffles; 31H - Utility ROW, 8985 Queen Mary Blvd",on path @ Prince Charles Blvd entrance,Bicycle Baffle,,,,,,,,,,,,,,08985,OPERATING,20010816,,19990718,0,,,,,"31H - Utility ROW, 8985 Queen Mary Blvd",,49.166439,-122.860417
0,Benches and Bleachers,"Bench; Goldstone Park, 5850 146 St","adjacent to playground, bench ref # 6",,,,,Bench,Y,,Garden,,,,,,,05850,OPERATING,,,20140409,,,,,,"Goldstone Park, 5850 146 St",,49.108683,-122.817397
0,Benches and Bleachers,"Bench; Goldstone Park, 5850 146 St","In the park, bench ref # 2",,,Wood,,Bench,Y,,Garden,,,,,,,05850,OPERATING,20100219143300,,20091110,0,,,20191109,,"Goldstone Park, 5850 146 St",Park,49.108589,-122.817455
3,Shelters and Tables,"Table #8 - Portable; Elgin Heritage Park, 13723 - Crescent Rd",under shelter #9,,,Wood,,,,,,,,Table - Portable,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.065978,-122.841013
6,Other,"BBQ Stand; Holly Park, 10706 - 148 St",adjacent to bench 2,,,,,,,,,,,,,,,10706,OPERATING,,,,,,,,,"Holly Park, 10706 148 St",Park,49.196613,-122.811492
3,Shelters and Tables,"Table #1 - Portable; Darts Hill Garden Park, 1660 168 St",next to parking lot 1,,,,,,,,,,,Table - Portable,,,,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.031567,-122.752297
3,Shelters and Tables,"Park Shelter - Permanent; Darts Hill Garden Park, 1660 168 St",at yoshi property,,,,,,,,,,,Park Shelter - Permanent,,,,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.032732,-122.755653
3,Shelters and Tables,"Table #2 - Portable; Darts Hill Garden Park, 1660 168 St",at yoshi property,,,,,,,,,,,Table - Portable,,,,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.032734,-122.755619
2,Plumbing Fixtures,"Water Fountain; South Surrey Athletic Park, 1925 148 St",outside of rotary building,Drinking Fountain,,,,,,,,,,Fountain,,,,01925,OPERATING,,,20140601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040400,-122.815409
2,Plumbing Fixtures,"Water Fountain; Cloverdale Ball Park, 17383 61A Ave",infront of fieldhouse,Drinking Fountain,,,,,,,,,,Fountain,,,,17383,OPERATING,,,20140601,,,,,,"Cloverdale Ball Park, 17383 61A Ave",Park,49.115344,-122.741298
2,Plumbing Fixtures,"Water Fountain - Dog; Kennedy Park, 9058 Holt Rd","north of dog entry gate, ref # 1",,,Metal,,,,,,,,Fountain,,,,09058,OPERATING,20101217142400,,20101001,0,,,,,"Kennedy Park, 9058 Holt Rd",Park,49.167051,-122.884865
2,Plumbing Fixtures,"Water Fountain - Dog; Kennedy Park, 9058 Holt Rd","north of dog entry gate, ref # 2",,,Metal,,,,,,,,Fountain,,,,09058,OPERATING,20101217142400,,20141101,0,,,,,"Kennedy Park, 9058 Holt Rd",Park,49.167035,-122.884651
2,Plumbing Fixtures,"Water Fountain; Cloverdale Athletic Park, 6330 168 St",infront of pavilion,Drinking Fountain,,,,,,,,,,Fountain,,,,06330,OPERATING,,,20140601,,,,,,"Cloverdale Athletic Park, 6330 168 St",Park,49.117203,-122.754189
1,Gates,"Bollard; McLeod Park, 6306 140 St",62 Ave entrance,Bollard,,,,,,,,,,,,,,06306,OPERATING,,,,,,,,,"McLeod Park, 6306 140 St",,49.115575,-122.831430
1,Gates,"Chainlink Pedestrian Gate; East View Park, 6135 190 St",playground gate,Pedestrian,,Chain Link,,,,,,,,,,,,06135,OPERATING,,,,,,,,,"East View Park, 6135 190 St",,49.113936,-122.699448
1,Gates,"Bicycle Baffle; East View Park, 6135 190 St",west park entrance,Bicycle Baffle,,,,,,,,,,,,,,06135,OPERATING,,,,,,,,,"East View Park, 6135 190 St",,49.113942,-122.699500
1,Gates,"Bicycle Baffle; East View Park, 6135 190 St",south park entrance,Bicycle Baffle,,,,,,,,,,,,,,06135,OPERATING,,,,,,,,,"East View Park, 6135 190 St",,49.113124,-122.699113
1,Gates,"Bicycle Baffle; East View Park, 6135 190 St",east park entrance,Bicycle Baffle,,,,,,,,,,,,,,06135,OPERATING,,,,,,,,,"East View Park, 6135 190 St",,49.114033,-122.696567
6,Other,"Water Valve Chamber; Adams Road Park, 18160 68 Ave","next to kiosk, south of parking lot",,,,,,,,,,,,,,,18160,OPERATING,,,,,,,,,"Adams Road Park, 18160 68 Ave",Park,49.125538,-122.719234
1,Gates,"Bollard; Alexandra Tot-Lot, 12210 Agar St",infront of Sullivan St,Bollard,,Metal,,,,,,,,,,,,12210,OPERATING,,,,,,,,,"Alexandra Tot-Lot, 12210 Agar St",Park,49.055492,-122.884185
1,Gates,"Bollard; Guy Richardson Park, 16940 Friesian Dr",@ N side land entrance to site,Bollard,,,,,,,,,,,,,,16940,OPERATING,,,,0,,,,,"Guy Richardson Park, 16940 Friesian Dr",,49.106706,-122.754443
1,Gates,"Bollard; Alexandra Tot-Lot, 12210 Agar St",infront of Agar St,Bollard,,Metal,,,,,,,,,,,,12210,OPERATING,,,,,,,,,"Alexandra Tot-Lot, 12210 Agar St",Park,49.056098,-122.883952
1,Gates,"Bollard; 22C - Greenbelt, 13865 - 96 Ave",At 139 St Entrance,Bollard,,,,,,,,,,,,,,13865,OPERATING,,,,0,,,,,"22C - Greenbelt, 13865 96 Ave",,49.177179,-122.838634
1,Gates,"Bollard; 40C - Utility ROW, 12592 82 Ave",SW. Edge Of Park At 80 Ave,Bollard,,,,,,,,,,,,,,12592,OPERATING,,,,0,,,,,"40C - Utility ROW, 12592 82 Ave",,49.151813,-122.873715
1,Gates,"Metal Locking Gate; Bakerview Park, 1845 - 154 St",18th Ave.-153 Street,Barrier - Double,,Metal,,,,,,,,,,,,01845,OPERATING,,,,0,,,,,"Bakerview Park, 1845 154 St",,49.034844,-122.797644
1,Gates,"2 Bollards; Bear Creek Park, 13750 88 Ave",NW corner of parking lot @ 83a Ave & 140 St @ entrance to asphalt path,Bollard,,,,,,,,,,,,,,13750,OPERATING,20001011,,19991011,0,,,,,"Bear Creek Park, 13750 - 88 Ave",,49.162121,-122.842345
1,Gates,"Bollard; 44D - Walkway, 15333 - 85A Ave",At Western 85A Ave Entrance,Bollard,,,,,,,,,,,,,,15333,OPERATING,,,,0,,,,,"44D - Walkway, 15333 85A Ave",,49.158322,-122.798024
1,Gates,"Bollard; 78D - Greenbelt, 5957 - 191A St",At 59 Ave Entrance,Bollard,,,,,,,,,,,,,,05957,OPERATING,,,,0,,,,,"78D - Greenbelt, 5957 191A St",,49.110232,-122.692270
1,Gates,"Bollard; 23H - Walkway, 15025 - 98 Ave",At 150 St Entrance,Bollard,,,,,,,,,,,,,,15025,OPERATING,,,,0,,,,,"23H - Walkway, 15025 98 Ave",,49.180614,-122.805858
1,Gates,"Service Gate; 60E - Utility ROW, 12485 69a Ave",@ 68 Ave entrance to site,Service,,,,,,,,,,,,,,12485,OPERATING,20011113,,20001016,0,,,,,"60E - Utility ROW, 12485 69a Ave",,49.129228,-122.876621
1,Gates,"Chain Service Gate; John Tompson Park, 14324 Hawkstream Dr",South side of easement @ 14240 Hawkstream Dr,Service,,,,,,,,,,,,,,14324,OPERATING,20011121,,20011016,0,,,,,"John Tompson Park, 14324 Hawkstream Dr",,49.148053,-122.826000
3,Shelters and Tables,"Table #1; Cedar Grove Park, 10222 141 St",west of garden,,,Galvanized,,,,,,,,Table - Permanent,,,,10222,OPERATING,,,20130403,,,,,,"Cedar Grove Park, 10222 141 St",Park,49.188476,-122.830994
3,Shelters and Tables,"Table #2; Cedar Grove Park, 10222 141 St",west of garden,,,Galvanized,,,,,,,,Table - Permanent,,,,10222,OPERATING,,,20130403,,,,,,"Cedar Grove Park, 10222 141 St",Park,49.188422,-122.830997
3,Shelters and Tables,"Table #3; Cedar Grove Park, 10222 141 St",south of garden,,,Galvanized,,,,,,,,Table - Permanent,,,,10222,OPERATING,,,20130403,,,,,,"Cedar Grove Park, 10222 141 St",Park,49.188344,-122.830578
3,Shelters and Tables,"Table #27 - Permanent; Bear Creek Park, 13750 - 88 Ave",north of track and football field,,,,,,,,,,,Table - Permanent,,,,13750,OPERATING,20051018144700,,,0,,,,,"Bear Creek Park, 13750 88 Ave",Park,49.160745,-122.843477
4,Stairs,"Wood Steps; 1001 Steps - Greenbelt, 12590 15A Ave",along T1,,,Wood,,,,,,,,,,,115,12590,OPERATING,,,,,,,,,"1001 Steps - Greenbelt, 12590 15A Ave",Park,49.030664,-122.874470
4,Stairs,"Wood Steps/Boardwalk; 131E - Greenbelt, 13090 13 Ave",along T1,,,Wood,,,,,,,,,,,120,13090,OPERATING,,,,,,,,,"131E - Greenbelt, 13090 13 Ave",Park,49.025300,-122.859173
1,Gates,"2 Bicycle Baffles; 60E - Utility ROW, 12485 69a Ave",@ 68 Ave entrance to path,Bicycle Baffle,,,,,,,,,,,,,,12485,OPERATING,20011113,,20001016,0,,,,,"60E - Utility ROW, 12485 69a Ave",,49.129183,-122.876621
3,Shelters and Tables,"Table #6 - Portable; Elgin Heritage Park, 13723 - Crescent Rd",under shelter #2,,,Wood,,,,,,,,Table - Portable,,,,13723,OPERATING,,,,,,,,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.063035,-122.847467
1,Gates,2 Bicycle Baffles; Walkway - 13065 61 Ave,N end of walkway,Bicycle Baffle,,,,,,,,,,,,,,13065,OPERATING,,,,0,,,,,Walkway - 13065 61 Ave,,49.113296,-122.860578
1,Gates,2 Bicycle Baffles; Walkway - 17273 61b Ave,W end of path,Bicycle Baffle,,,,,,,,,,,,,,17273,OPERATING,,,,0,,,,,Walkway - 17273 61b Ave,,49.114805,-122.744160
1,Gates,2 Bicycle Baffles; Walkway - 17278 62a Ave,N end of path,Bicycle Baffle,,,,,,,,,,,,,,17278,OPERATING,,,,0,,,,,Walkway - 17278 62a Ave,,49.116347,-122.743817
6,Other,"Pump; Crescent Park, 2585 132 St","east of T24 and P4 intersection, east of lake, inside of kiosk",,,,,,,,,,,,,,,02585,OPERATING,,,20150625,,,,,,"Crescent Park, 2585 132 St",Park,49.049814,-122.860978
6,Other,"Pump; Redwood Park, 17900 20 Ave",SE of washroom building,,,,,,,,,,,,,,,17900,OPERATING,,,20070101,,,,,,"Redwood Park, 17900 20 Ave",Park,49.035731,-122.726992
6,Other,"Pump; Redwood Park, 17900 20 Ave",SE of washroom building,,,,,,,,,,,,,,,17900,OPERATING,,,20080101,,,,,,"Redwood Park, 17900 20 Ave",Park,49.035733,-122.726974
1,Gates,"Bollard; Fraser Heights Park, 10588 160 St",at entrance to path just northwest of Rec Centre,Bollard,,,,,,,,,,,,,,10588,OPERATING,20070807,,20061014,0,,,,,"Fraser Heights Park, 10588 160 St",,49.194884,-122.777985
6,Other,"Bike Rack; Newton Athletic Park, 7395 128 St",east of north washroom building,,,,,,,,,,,,,,,07395,OPERATING,,,20120405,,,,,,"Newton Athletic Park, 7395 128 St",Park,49.138640,-122.870793
6,Other,"Bike Rack; Holland Park, 13428 Old Yale Road",just south of fire fighter statue,,,,,,,,,,,,,,,13428,OPERATING,,,20100214,,,,,,"Holland Park, 13428 Old Yale Road",Park,49.185149,-122.851169
6,Other,"Bike Rack; Holland Park, 13428 Old Yale Road",just north of fire fighter statue,,,,,,,,,,,,,,,13428,OPERATING,,,20100214,,,,,,"Holland Park, 13428 Old Yale Road",Park,49.185509,-122.851233
6,Other,"Bike Rack; Fleetwood Park, 15802 80 Ave",North West of tennis courts,,,,,,,,,,,,,,,15802,OPERATING,,,20091201,,,,,,"Fleetwood Park, 15802 80 Ave",Park,49.147267,-122.780524
6,Other,"Bike Rack; Bridgeview Park, 11475 126A St",infront of community hall,,,,,,,,,,,,,,,11475,OPERATING,,,20051028,,,,,,"Bridgeview Park, 11475 126A St",Park,49.211257,-122.871308
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055115,-122.877660
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055763,-122.878058
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055816,-122.877829
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055869,-122.877597
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055476,-122.877622
2,Plumbing Fixtures,Faucet; 2900 Dunsmuir Rd,in the garden,Faucet,,,,,,,,,,,,,,02900,OPERATING,,,,,,,,,"Dunsmuir Farm, 2900 Dunsmuir Rd",,49.055455,-122.877683
1,Gates,"2 Bicycle Baffles; Newton Athletic Park, 7395 - 128 St",At N end of path from 127a St,Bicycle Baffle,,Metal,,,,,,,,,,,,07395,OPERATING,,,,0,,,,,"Newton Athletic Park, 7395 128 St",,49.140449,-122.869330
1,Gates,"Bollard; Newton Athletic Park, 7395 - 128 St",SW corner of parking lot ref #1,Bollard,,Metal,,,,,,,,,,,,07395,OPERATING,,,,,,,,,"Newton Athletic Park, 7395 128 St",Park,49.135922,-122.869578
