Business Name,Products or Services,Unit,Number,Street,Postal Code,Phone Number,No Of Employees,Town Centre,NAIC,NAIC Description,Latitude,Longitude
Ar Rida The House of Abayas & Hijabs,Pedlar - Clothing,16,12578,72 Ave,V3W2M6,6045909210,1,NTC,454390,Other Direct Selling Establishments,49.13327245,-122.8741596
Newton Insurance Services Inc,Insurance Agent,103,12568,72 Ave,V3W2M6,6045987777,4,NTC,524210,Insurance Agencies & Brokerages,49.13372909,-122.8747296
Garcha DC Chiropractic Corp Dr Randy S,Professional Practitioner-Chiropractor,1,12818,72 Ave,V3W2M9,7785787814,2,NTC,621310,Offices of Chiropractors,49.13371285,-122.8673791
Madras Club House,"Restaurant,Liquor License-Class B Dining Room",130,13737,72 Ave,V3W2P2,6045922865,1,NTC,722110,Restaurants,49.13374407,-122.8417707
B & G Bhatti Holdings Ltd,Medical Office,14,12578,72 Ave,V3W2M6,6045908070,4,NTC,621110,Offices of Physicians,49.13327245,-122.8741596
Nitu's Glamorous Salon & Spa,"Hairdressing,Esthetician",102,12568,72 Ave,V3W2M6,6045982774,3,NTC,812115,Beauty Salons,49.13372909,-122.8747296
Sabzi Mandi,Retail Merchant - 6 to 9 Employees,106,12568,72 Ave,V3W2M6,6045902400,6,NTC,445120,Convenience Stores,49.13372909,-122.8747296
Urban Masala Grill & Restaurant,Food Primary-Class B Dining Room,23,12588,72 Ave,V3W2M6,6045838863,5,NTC,722110,Restaurants,49.13370717,-122.873843
Short Stop Convenience Store,Retail Grocery Store,110,13711,72 Ave,V3W2P2,7782886364,3,NTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,49.13375945,-122.8425601
Instant Copy & Print Ltd,"Copying, Printing & Mailing",21,12578,72 Ave,V3W2M6,6045950263,2,NTC,561430,Business Service Centres,49.13327245,-122.8741596
Budget Brake & Muffler,Automotive Repair Service,101,13555,72 Ave,V3W2N9,6045922655,5,NTC,811111,General Automotive Repair,49.13374871,-122.8473053
Planet India Restaurant Inc,Food Primary-Class B Dining Lounge,17,13775,72 Ave,V3W9Z1,6045946075,13,NTC,722110,Restaurants,49.13379072,-122.839071
J J B Insurance Agencies Inc,Insurance Agent,1,13791,72 Ave,V3W9Y9,6045076866,3,NTC,524210,Insurance Agencies & Brokerages,49.13426937,-122.8390605
Lower Mainland Down Syndrome Society,Charitable Society/Organization,201,13281,72 Ave,V3W2N5,6045912722,1,NTC,813990,Other Membership Organizations,49.1338543,-122.8543349
Hertz Rent A Car,Automobile/Truck Rental,3,13409,72 Ave,V3W2N7,6045925650,5,NTC,532190,"Passenger Car & Truck, Utility Trailer & RV (Recreational Vehicle) Rental & Leasing",49.13378389,-122.8507515
Naz's Pharmacy No. 2,Retail - Pharmacy,113,12578,72 Ave,V3W2M6,6045963241,1,NTC,446110,Pharmacies & Drug Stores,49.13327245,-122.8741596
Common Exchange Newton Ltd,Pawn Broker, ,13438,72 Ave,V3W2N8,6045437296,9,NTC,522299,All Other Non-Depository Credit Intermediation,49.13342566,-122.8501016
Newton Nursery Ltd,Nursery, ,12573,72 Ave,V3W2M5,6045723522,2,NTC,444220,Nursery & Garden Centres,49.1341294,-122.8743572
Clayton Heights Chiropractic,Professional Practitioner-Chiropractor,204,18810,72 Ave,V4N1M9,7785742629,5,CTC,621310,Offices of Chiropractors,49.13332005,-122.7011283
National Money Mart Company,"Payday Loans,Currency Exchange,Income Tax Service/Buyer,Second Hand Dealer", ,13711,72 Ave,V3W2P2,6045012360,4,NTC,453310,Used Merchandise Stores,49.13375945,-122.8425601
National Money Mart Company,"Payday Loans,Currency Exchange,Income Tax Service/Buyer,Second Hand Dealer", ,13711,72 Ave,V3W2P2,6045012360,4,NTC,522291,Consumer Lending,49.13375945,-122.8425601
National Money Mart Company,"Payday Loans,Currency Exchange,Income Tax Service/Buyer,Second Hand Dealer", ,13711,72 Ave,V3W2P2,6045012360,4,NTC,523130,Commodity Contracts Dealing,49.13375945,-122.8425601
National Money Mart Company,"Payday Loans,Currency Exchange,Income Tax Service/Buyer,Second Hand Dealer", ,13711,72 Ave,V3W2P2,6045012360,4,NTC,541213,Tax Preparation Services,49.13375945,-122.8425601
Bella Beauty & Hair Inc,Retail Merchant - 0 to 2 Employees,107,15122,72 Ave,V3S2G2,6045994004,1,NTC,446120,"Cosmetics, Beauty Supplies & Perfume Stores",49.13351251,-122.8026091
Lifetime Veterinary Clinic,Professional Practitioner-Veterinarian,110,12101,72 Ave,V3W2M1,6045947387,7,NTC,541940,Veterinary Services,49.13501849,-122.8876389
H & R Block Canada Inc,Income Tax Preparation, ,13649,72 Ave,V3W2P2,6045856818,6,NTC,541213,Tax Preparation Services,49.1337368,-122.8441061
Fairstone Financial Inc,Financial Agent,141,12101,72 Ave,V3W2M1,6045960661,5,NTC,522291,Consumer Lending,49.13501849,-122.8876389
O2 Computers Ltd,"Video rentals,Retail computer sales, cell phone sales",5,13791,72 Ave,V3W9Y9,6043060462,2,NTC,443120,Computer & Software Stores,49.13426937,-122.8390605
O2 Computers Ltd,"Video rentals,Retail computer sales, cell phone sales",5,13791,72 Ave,V3W9Y9,6043060462,2,NTC,451220,"Pre-Recorded Tape, Compact Disc & Record Stores",49.13426937,-122.8390605
Lucky Horse Restaurant Ltd,Food Primary-Class B Dining Lounge,125,13737,72 Ave,V3W2P2,6045912770,5,NTC,722110,Restaurants,49.13374407,-122.8417707
Broco Auto Glass Newton,Glass Installations/Sales, ,13409,72 Ave,V3W2N7,6045970022,4,NTC,444190,Other Building Material Dealers,49.13378389,-122.8507515
Securiforce Security Services Ltd,Business Office,202,13281,72 Ave,V3W2N5,6045960037,2,NTC,541611,Administrative Management & General Management Consulting Services,49.1338543,-122.8543349
Emtwo Enterprise,Manufacturer - Theatre Costumes,106,13630,72 Ave,V3W2P3,6045901733,3,NTC,315299,All Other Cut & Sew Clothing Manufacturing,49.13337116,-122.8443912
Nomadic Industries,"Retail warehouse selling bulk items including household goods, used coveralls and work wear items, light impact industry including retail of workwear processed or manufactured on the lot.", ,13412,72 Ave,V3W2N8,6045020203,5,NTC,332710,Machine Shops,49.13346178,-122.8507646
Nomadic Industries,"Retail warehouse selling bulk items including household goods, used coveralls and work wear items, light impact industry including retail of workwear processed or manufactured on the lot.", ,13412,72 Ave,V3W2N8,6045020203,5,NTC,493190,Other Warehousing & Storage,49.13346178,-122.8507646
Kwantlen Pizza Sweets and Snacks,Pizza & sweet shop eat in & take out,20,12578,72 Ave,V3W2M6,6045437600,8,NTC,722110,Restaurants,49.13327245,-122.8741596
Prism Hair Design,Facial & threading,3,13791,72 Ave,V3W9Y9,6045906363,2,NTC,812115,Beauty Salons,49.13426937,-122.8390605
Bella Beauty & Hair Inc,Hair Salon/Barber,107,15122,72 Ave,V3S2G2,6045994004,3,NTC,812115,Beauty Salons,49.13351251,-122.8026091
Deluxe Solid Oak Furniture,Manufacturer - Furniture, ,13305,72 Ave,V3W2N5,6045724655,2,NTC,332710,Machine Shops,49.13423041,-122.854204
Binpal & Associates,Law Firm,215,13737,72 Ave,V3W2P2,6045430588,11,NTC,541110,Offices of Lawyers,49.13374407,-122.8417707
Aomori Sushi Japanese Restaurant,Dining Lounge,12,13767,72 Ave,V3W9Z1,6045430858,1,NTC,722110,Restaurants,49.13376303,-122.8398677
Sleep Country Canada,Retail Sales - Mattresses, ,12077,72 Ave,V3W2M1,6045973313,8,NTC,442110,Furniture Stores,49.13428679,-122.8883716
Apple Dental Group,Dental Office,203,13766,72 Ave,V3W2P4,6045902522,6,NTC,621210,Offices of Dentists,49.13338307,-122.8403842
Signarama Surrey,"Sign Painter/Manufacturer/Installations, Contractor - Signs/Painting", ,13375,72 Ave,V3W2N5,6045979590,5,NTC,33995,Sign mfg.,49.13383265,-122.8527922
Signarama Surrey,"Sign Painter/Manufacturer/Installations, Contractor - Signs/Painting", ,13375,72 Ave,V3W2N5,6045979590,5,NTC,541899,All Other Services Related to Advertising,49.13383265,-122.8527922
Royal Bank Of Canada,Bank, ,13681,72 Ave,V3W2P2,6046658414,32,NTC,522111,Personal & Commercial Banking Industry,49.13373053,-122.843189
Tasty Donair & Company Inc,Restaurant, ,13711,72 Ave,V3W2P2,6045962277,1,NTC,722110,Restaurants,49.13375945,-122.8425601
Surrey Flowershop Ltd,"Flowers, Cards & Gifts",135,13711,72 Ave,V3W2P2,6045967511,1,NTC,453110,Florists,49.13375945,-122.8425601
Energy Shop The,"Health Food,Reflexology",140,13711,72 Ave,V3W2P2,6045433831,1,NTC,446191,Food (Health) Supplement Stores,49.13375945,-122.8425601
Energy Shop The,"Health Food,Reflexology",140,13711,72 Ave,V3W2P2,6045433831,1,NTC,621390,Offices of Other Health Practitioners,49.13375945,-122.8425601
Kirans Beauty Salon,"Esthetician, Hair Salon/Barber",109,13630,72 Ave,V3W2P3,6045010014,1,NTC,812115,Beauty Salons,49.13337116,-122.8443912
Kwantlen Pizza Sweet Shop and Snack,Restaurant,108,15122,72 Ave,V3S2G2,6045971211,5,NTC,722110,Restaurants,49.13351251,-122.8026091
Bharat Parmar Sweet Shop & Restaurant Inc,Restaurant,121B,13745,72 Ave,V3W2P2,6045961990,3,NTC,722110,Restaurants,49.13376451,-122.8411269
Main Choice chinese Restaurant,Restaurant, ,13393,72 Ave,V3W2N5,6045918677,5,NTC,722110,Restaurants,49.13381313,-122.8518073
Affordable Housing Charitable Association,Charitable Society/Organization, ,12615,72 Ave,V3W1E8,6045210818,1,NTC,813990,Other Membership Organizations,49.13411283,-122.8731033
D & G Kitchen Cabinet Ltd,Kitchen cabinets,10,13321,72 Ave,V3W2N5,6045935093,3,NTC,332710,Machine Shops,49.13426818,-122.8535041
Arts Council of Surrey Society,Charitable Society/Organization, ,13530,72 Ave,V3W2P1,6045942700,3,NTC,813990,Other Membership Organizations,49.13340089,-122.8471123
Strawberry Hill Town Pantry,"Gas Station, Retail Merchant - Convenience Store", ,12185,72 Ave,V3W2M1,6045943750,15,NTC,445120,Convenience Stores,49.13425172,-122.8852514
Strawberry Hill Town Pantry,"Gas Station, Retail Merchant - Convenience Store", ,12185,72 Ave,V3W2M1,6045943750,15,NTC,447190,Other Gasoline Stations,49.13425172,-122.8852514
Seiken School of Martial Arts,Martial Arts School,109,15122,72 Ave,V3S2G2,6047277927,1,NTC,611620,Athletic Instruction,49.13351251,-122.8026091
Subway,Restaurant,111,15122,72 Ave,V3S2G2,6048086914,6,NTC,722110,Restaurants,49.13351251,-122.8026091
Sodexo,Restaurant - Cafeteria, ,12666,72 Ave,V3W2M8,6045992215,8,NTC,722110,Restaurants,49.13362169,-122.8713254
Tim Hortons,Restaurant - Cafeteria, ,12666,72 Ave,V3W2M8,6045992215,7,NTC,722110,Restaurants,49.13362169,-122.8713254
Avis Rent A Car,Automobile/Truck Rental, ,13455,72 Ave,V3W2N7,6045982847,4,NTC,532190,"Passenger Car & Truck, Utility Trailer & RV (Recreational Vehicle) Rental & Leasing",49.13377498,-122.8496383
Agiforce Security Ltd,Security Service,202,13281,72 Ave,V3W2N5,6045977309,50,NTC,561621,Security Systems Services (except Locksmiths),49.1338543,-122.8543349
Cell Fixe,Repair Service - Cell Phone, ,13711,72 Ave,V3W2P2,7782182853,2,NTC,811210,Electronic & Precision Equipment Repair & Maintenance,49.13375945,-122.8425601
Newton Bottle Depot,Bottle & Can Recycling,108/,13245,72 Ave,V3W2N5,6045969266,7,NTC,418190,Other Recyclable Material Wholesaler-Distributors,49.13385503,-122.855425
Fijiana Imports Ltd,Wholesale - Fiji Imports,107,13245,72 Ave,V3W2N5,6043765911,1,NTC,418990,All Other Wholesaler-Distributors,49.13385503,-122.855425
NAAD,"Miscellaneous - Place for gathering of persons for social, cultural and religious services,Warehouse - musical instruments", ,13412,72 Ave,V3W2N8,7788832627,1,NTC,813990,Other Membership Organizations,49.13346178,-122.8507646
Active Eyes Optometry,"Professional Practitioner-Optometrist, Retail Merchant - 0 to 2 Employees",105,15122,72 Ave,V3S2G2,6045935355,4,NTC,44613,Optical goods stores,49.13351251,-122.8026091
Active Eyes Optometry,"Professional Practitioner-Optometrist, Retail Merchant - 0 to 2 Employees",105,15122,72 Ave,V3S2G2,6045935355,4,NTC,621320,Offices of Optometrists,49.13351251,-122.8026091
Shoaib Rauf Notarial Corporation,Notary Public,220,13711,72 Ave,V3W2P2,7788551861,1,NTC,541120,Offices of Notaries,49.13375945,-122.8425601
Jenelle Paine RMT,Massage Therapy (RMT),204,18810,72 Ave,V4N6R4,7785742629,1,CTC,621370,Offices of Massage Therapists,49.13332005,-122.7011283
Speedy Glass 1162,Glass Installations,102,13555,72 Ave,V3W2N9,6045912110,8,NTC,811122,Automotive Glass Replacement Shops,49.13374871,-122.8473053
All Tymes Florist,Retail Merchant - Flower Shop, ,14567,72 Ave,V3S2E8,6045966766,4,NTC,453110,Florists,49.1338988,-122.818796
Payless Shoesource No 5884,Retail Merchant - Shoe Store,126,12101,72 Ave,V3W2M1,6045019350,5,NTC,448120,Women's Clothing Stores,49.13501849,-122.8876389
Ahuja Video,Retail Merchant - Videos,101B,14375,72 Ave,V3W2P9,6045973344,1,NTC,451220,"Pre-Recorded Tape, Compact Disc & Record Stores",49.13388889,-122.8241015
Chimney Hill Dental Centre,Professional Practitioner-Dentist,106,15122,72 Ave,V3S2G2,7788814041,4,NTC,621210,Offices of Dentists,49.13351251,-122.8026091
Pacific Pharmacy #1,Retail Merchant - Pharmacy/Health Products,101,15122,72 Ave,V3S2G2,6045900399,4,NTC,446110,Pharmacies & Drug Stores,49.13351251,-122.8026091
Anand Pizza & Sweet Shop Ltd,Restaurant - No Alcohol,102/,13245,72 Ave,V3W2N5,6048669200,4,NTC,722110,Restaurants,49.13385503,-122.855425
Punjab Sweet House Ltd,Bakery,4,12818,72 Ave,V3W2M9,6045917611,5,NTC,445291,Baked Goods Stores,49.13371285,-122.8673791
On Car Used Sales,Automobile Dealer / Rebuilder - Used Car Sales,101,13555,72 Ave,V3W2N9,6045922655,4,NTC,441120,Used Car Dealers,49.13374871,-122.8473053
On Car Used Sales,Automobile Dealer / Rebuilder - Used Car Sales,101,13555,72 Ave,V3W2N9,6045922655,4,NTC,811111,General Automotive Repair,49.13374871,-122.8473053
Polytechnic Ink Publishing Society,Charitable Society/Organization,A372,12666,72 Ave,V3W2M8,7785653801,5,NTC,813990,Other Membership Organizations,49.13362169,-122.8713254
Utop Health Centre Ltd,Alternative health care including health and beauty and health enhancement centre,240,13711,72 Ave,V3W2P2,6045723186,5,NTC,621360,Offices of Acupuncturists & Acupressurists,49.13375945,-122.8425601
Reliance Immigration Inc,Immigration Consultant,205,13737,72 Ave,V3W2P2,6045970440,1,NTC,541613,Immigration Consulting & Interpretation Services,49.13374407,-122.8417707
Wind Mobile,Retail Merchant - 0 to 2 Employees,110,13711,72 Ave,V3W2P2,6045033966,1,NTC,443110,"Appliance, Television & Other Electronics Stores",49.13375945,-122.8425601
Kami Strawberry Hill Japanese Restaurant Ltd,Food Primary-Class B Dining Room,122,12101,72 Ave,V3W2M1,6045998858,10,NTC,722110,Restaurants,49.13501849,-122.8876389
Select Pizza,Restaurant - No Alcohol (Pizza Take out), ,13633,72 Ave,V3W2P2,6045030604,1,NTC,722110,Restaurants,49.13373571,-122.844497
T S N Insurance Service Ltd,Insurance Agent,110,15122,72 Ave,V3S2G2,6045935922,3,NTC,524291,Claims Adjusters,49.13351251,-122.8026091
OK Tire & Auto Service,"Automotive Repair Service, Retail Merchant - Tire shop", ,12041,72 Ave,V3W2M1,7788287130,2,NTC,441320,Tire Dealers,49.13426291,-122.88927
OK Tire & Auto Service,"Automotive Repair Service, Retail Merchant - Tire shop", ,12041,72 Ave,V3W2M1,7788287130,2,NTC,811111,General Automotive Repair,49.13426291,-122.88927
Cash Money Cheque Cashing Inc #590,"Financial Agent, Currency Exchange",100,13737,72 Ave,V3W2P2,6045729040,772,NTC,522390,Other Activities Related to Credit Intermediation,49.13374407,-122.8417707
Cash Money Cheque Cashing Inc #590,"Financial Agent, Currency Exchange",100,13737,72 Ave,V3W2P2,6045729040,772,NTC,523130,Commodity Contracts Dealing,49.13374407,-122.8417707
Corn Shack,Portable Food Vendor - Corn Shack, ,15175,72 Ave,V3S2G3,6043126219,3,NTC,722330,Mobile Food Services,49.13387796,-122.8019849
J & G Kitchen Craft Cabinets Ltd,Manufacturer/Machine Shop,15-Jan,13289,72 Ave,V3W2N5,6045923114,1,NTC,332710,Machine Shops,49.13384892,-122.8538531
J & G Kitchen Craft Cabinets Ltd,Manufacturer/Machine Shop,15-Jan,13289,72 Ave,V3W2N5,6045923114,1,NTC,337110,Wood Kitchen Cabinet & Counter Top Manufacturing,49.13384892,-122.8538531
Subway,Restaurant,103,13245,72 Ave,V3W2N5,6045999308,2,NTC,722512,Limited-service eating places,49.13385503,-122.855425
Coast Capital Savings Financial Management Ltd,"Insurance Agent - Life insurance policies/investment funds and related products, and general office", ,12091,72 Ave,V3W2M1,6045177400,6,NTC,524210,Insurance Agencies & Brokerages,49.13429,-122.8882511
Coast Capital Savings Financial Management Ltd,"Insurance Agent - Life insurance policies/investment funds and related products, and general office", ,13764,72 Ave,V3W2P4,6045177400,6,NTC,524210,Insurance Agencies & Brokerages,49.13338345,-122.8406596
Freshness Food,Retail Merchant - Grocery Store,101,13753,72 Ave,V3W2P2,6045035425,10,NTC,4451,Grocery stores,49.13377078,-122.8405811
7 Eleven Canada Store #36022H,"Retail Merchant - 6 to 9 Employees, Rental Service", ,19188,72 Ave,V4N1M9,6045759117,8,CTC,445120,Convenience Stores,49.13346587,-122.6915763
7 Eleven Canada Store #36022H,"Retail Merchant - 6 to 9 Employees, Rental Service", ,19188,72 Ave,V4N1M9,6045759117,8,CTC,532290,Other Consumer Goods Rental,49.13346587,-122.6915763
Best Currency Exchange Ltd,Currency Exchange, ,13717,72 Ave,V3W2P2,6045930911,2,NTC,523130,Commodity Contracts Dealing,49.1337573,-122.8423054
Planet Express Transport Ltd,Trucking & Cartage - Dispatch Office,202,13245,72 Ave,V3W2N5,7788467442,4,NTC,541611,Administrative Management & General Management Consulting Services,49.13385503,-122.855425
Dr Myron Schimpf Psychological Services,Professional Practitioner - Psychologist,210,13711,72 Ave,V3W2P2,6045994999,1,NTC,621110,Offices of Physicians,49.13375945,-122.8425601
Garcha Bros Meat Shop,Retail Merchant - Meat Shop,11,13767,72 Ave,V3W2P2,6045931262,2,NTC,445210,Meat Markets,49.13376303,-122.8398677
Wizard Hair Cut,Hair Salon / Barber, ,13440,72 Ave,V3W2N8,6047679715,1,NTC,812115,Beauty Salons,49.13343099,-122.8499442
Mr B's Coin Laundromat Ltd,Laundromat,108,19188,72 Ave,V4N1M9,7785746666,1,CTC,812310,Coin-Operated Laundries & Dry Cleaners,49.13346587,-122.6915763
Jon's Newtrition Kitchen Catering Services,Caterer, ,13483,72 Ave,V3W2N7,6047610622,1,NTC,722320,Caterers,49.13375295,-122.8488885
Walia Law Office,Professional Practitioner - Lawyer,103B,13753,72 Ave,V3W2P2,6045937773,2,NTC,541110,Offices of Lawyers,49.13377078,-122.8405811
Desire Hair & Beauty Lounge Ltd,"Hair Salon/Barber, Esthetician",107,19188,72 Ave,V4N1M9,6043723933,1,CTC,812115,Beauty Salons,49.13346587,-122.6915763
Desire Hair & Beauty Lounge Ltd,"Hair Salon/Barber, Esthetician",107,19188,72 Ave,V4N1M9,6043723933,1,CTC,812190,Other Personal Care Services,49.13346587,-122.6915763
Starfire Glazing Ltd,Contractor - Miscellaneous,105,13245,72 Ave,V3W2N5,7787280698,2,NTC,232320,Glass & Glazing Work,49.13385503,-122.855425
Veralife Health Centre,Professional Practitioner - Medical Practice,104,15122,72 Ave,V3S2G2,7785640090,3,NTC,621110,Offices of Physicians,49.13351251,-122.8026091
Non Stop Pizza & Curry,Restaurant - No Alcohol,109,19188,72 Ave,V4N1M9,6043723113,3,CTC,722512,Limited-service eating places,49.13346587,-122.6915763
Archstone Projects Ltd,Contractor - General,145,13737,72 Ave,V3W2P2,6047287000,2,NTC,231230,General Construction Contractors,49.13374407,-122.8417707
Ike Sushi,Restaurant - No Alcohol,111,19188,72 Ave,V4N1M9,6043720453,4,CTC,722512,Limited-service eating places,49.13346587,-122.6915763
Summer Spa & Nail,Esthetician - Nails/Manicure/Pedicure,110,19188,72 Ave,V4N1M9,6047836203,3,CTC,812190,Other Personal Care Services,49.13346587,-122.6915763
Ambush Paintball,Recreational Facility, ,15896,72 Ave,V4N0T3,6048122379,5,NTC,713940,Fitness & Recreational Sports Centres,49.13339542,-122.7821654
Blake Ruscheinski Chiropractic,Professional Practitioner-Chiropractor,204,18810,72 Ave,V4N1M9,7782402118,1,CTC,621310,Offices of Chiropractors,49.13332005,-122.7011283
