BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Yuen Inc Dr Derek,Professional Practitioner-Dentist,260,10330,152 St,V3R4G8,6045812232,4,GTC,Commercial/Industrial,2013,-122.80075,49.19019
Beauty Edge Hair & Beauty Salon,Hair Salon/Barber,2,12044,88 Ave,V3W3J2,7785655551,1,NTC,Commercial/Industrial,2013,-122.8882,49.16312
Matrix Hypnosis,Health Care Consultant,0,3566,King George Blvd,V4P1B5,6045859379,1,SSTC,Commercial/Industrial,2013,-122.81959,49.06674
Crichton Holdings Ltd,Contractor - General,102,14620,64 Ave,V3S1X7,6045998039,2,NTC,Commercial/Industrial,2013,-122.81709,49.11904
Bear Creek Laundry,Laundromat,2,8776,140 St,V3W5L3,6045988875,1,WTC,Commercial/Industrial,2013,-122.8345,49.16238
Restonic Jordan Mattress Ltd,Manufacturer - Mattresses,0,13137,82A Ave,V3W9Y6,6045011010,15,NTC,Commercial/Industrial,2013,-122.85802,49.15256
National Plumbing & Heating Ltd,Contractor - Plumbing & Heating,9,12848,85 Ave,V3W0K8,6048390872,3,NTC,Commercial/Industrial,2013,-122.86647,49.15742
Jysk Linen 'N Furniture,Retail Sales - Linen & Furniture,0,16659,Fraser Hwy,V4N0E7,6045765975,35,FTC,Commercial/Industrial,2013,-122.76182,49.15078
B C New Style Kitchen Cabinets Inc,Mfg. - Kitchen Cabinets,0,7750,128 St,V3W0R6,6047832513,2,NTC,Commercial/Industrial,2013,-122.8678,49.14392
Roma Furniture,Warehouse,101,8952,Holt (120a St) Rd,V3V4H2,6045815711,1,WTC,Commercial/Industrial,2013,-122.88912,49.16589
Medisave Pharmacy #07,Retail - Pharmacy,104,8056,King George Blvd,V3W3C3,6049613222,2,WTC,Commercial/Industrial,2013,-122.84556,49.14921
Precision Plastics Inc,Wholesale - Plastics,108,19110,24 Ave,V3S3S9,6045419393,2,SSTC,Commercial/Industrial,2013,-122.6938,49.04558
Cloverdale Village Dental,Professional Practioner - Dentist,0,5635,176A St,V3S4G8,6045790102,5,CTC,Commercial/Industrial,2013,-122.73382,49.10479
Nuvo Music School,Tutoring,70,15405,31 Ave,V3S2W5,6046143340,5,SSTC,Commercial/Industrial,2013,-122.79673,49.05838
Bhagirath Medical Services Corporation Dr Kapil M,Professional Practitioner-Medical,101,8056,King George Blvd,V3W5B5,6045935288,3,WTC,Commercial/Industrial,2013,-122.84556,49.14921
King George Medical Clinic,Professional Practitioner-Medical,105,8056,King George Blvd,V3W5B5,6045935499,13,WTC,Commercial/Industrial,2013,-122.84556,49.14921
Mcdonald's,Restaurant,0,1789,152 St,V4A4N3,6045417010,1,SSTC,Commercial/Industrial,2013,-122.80133,49.03454
P L T Electronic Inc,Mfg.- Electronics,203,12844,Anvil (78 Ave) Way,V3W8E7,6045720003,6,NTC,Commercial/Industrial,2013,-122.86645,49.14463
Back In Motion Functional Assessments Inc,Consultant - Functional Evaluations/Occupational Therapy,210,7525,King George Blvd,V3W5A8,6042332210,4,NTC,Commercial/Industrial,2013,-122.84576,49.13945
Universal Printed Circuit Co Canada,Wholesale,203,12844,Anvil (78 Ave) Way,V3W8E7,6042888837,1,NTC,Commercial/Industrial,2013,-122.86645,49.14463
Nicole's Hairdressing,Hair Salon/Barber,0,1653,140 St,V4A4H1,6045991369,1,SSTC,Commercial/Industrial,2013,-122.83448,49.03219
0900706 BC Ltd,Apartment/Townhouse Rental,0,12730,66 Ave,V3W1P3,6046142488,1,NTC,Commercial/Industrial,2013,-122.86996,49.12278
V I Education Group,Employment Agency/Recruiting Service,206,10070,King George Blvd,V3T2W4,7783957789,1,SCC,Commercial/Industrial,2013,-122.84529,49.18557
Lions Parking Ltd,Administration Office,301,17665,66A Ave,V3S2A7,6046286800,3,CTC,Commercial/Industrial,2013,-122.73305,49.12343
Vancouver Career College (Burnaby) Inc,Trade School,295,13450,102 Ave,V3V4V2,6045802133,3,WTC,Commercial/Industrial,2013,-122.84913,49.18811
Meatman,Retail - Meats,104,6758,188 St,V4N6K2,6045790202,1,CTC,Commercial/Industrial,2013,-122.70156,49.12522
Basant Sweet House Ltd,"Restaurant - Sweet Shop, Retail Merchant - Sweet Shop",402,8148,128 St,V3W1R1,6045953535,6,NTC,Commercial/Industrial,2013,-122.86784,49.15071
Fashion Addition,Retail - Ladies Clothing,111,15715,Croydon Dr,V3S2L5,6045352024,5,SSTC,Commercial/Industrial,2013,-122.78711,49.0479
Kitchen Art Design,Contractor - Cabinet Installations,102,18515,53 Ave,V3S7A4,6045755449,9,CTC,Commercial/Industrial,2013,-122.70985,49.09915
Manila Cargo Express,Courier,3000,10153,King George Blvd,V3T2W1,6047828535,1,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Kamtech Services Inc,Warehouse,0,9710,187 St,V4N3N6,6048821060,3,GTC,Commercial/Industrial,2013,-122.70482,49.17854
Asian Video Entertainment Inc.,Rental - Cassettes & CD's,111,7500,120 St,V3W3N1,6045903666,1,NTC,Commercial/Industrial,2013,-122.89022,49.13907
Medicine Guru,Retail - Drug Store,0,9180,120 St,V3V4B5,6045854878,2,WTC,Commercial/Industrial,2013,-122.89012,49.17019
Rug & Remnant Floors,Retail - Rugs and Flooring,0,8395,King George Blvd,V3W5B8,6045968622,5,NTC,Commercial/Industrial,2013,-122.84593,49.15523
ByteCom Computer Service,Retail - Computers,135,6350,120 St,V3X3K1,7788835796,1,NTC,Commercial/Industrial,2013,-122.89025,49.11836
www.LAWb.org,Consultant,101,9386,120 St,V3V4B9,6048008116,6,WTC,Commercial/Industrial,2013,-122.89007,49.17365
Veteran's Grill,Restaurant,0,17567,57 Ave,V3S1G8,6045745300,1,CTC,Commercial/Industrial,2013,-122.73594,49.10607
Singh Inc Dr Gurwant,Professional Practitioner-Medical,235,1959,152 St,V4A9E3,6045412860,2,SSTC,Commercial/Industrial,2013,-122.80133,49.03761
South Point Natural Therapies Ltd,Holistic Health Care,10,2970,King George Blvd,V4P0E6,6045605788,5,SSTC,Commercial/Industrial,2013,-122.80714,49.05669
Mortgage Alliance Now Mortgage Solutions,Mortgage Brokerage,206,15299,68 Ave,V3S2C1,6045935370,1,NTC,Commercial/Industrial,2013,-122.79818,49.12644
Bubble 88,Restaurant - Bubble Tea House,0,10209,King George Blvd,V3T2W6,7783958899,10,,Commercial/Industrial,2013,-122.84554,49.18807
Regal Nail Spa & Salon,Esthetician,0,1000,Guildford Town Centre,V3R7C3,6045848866,4,GTC,Commercial/Industrial,2013,0,0
Smart Style #5836,"Beauty Salon Services, Retail - Hair Care Products",0,1000,Guildford Town Centre,V3R7C3,9528061356,5,GTC,Commercial/Industrial,2013,0,0
Sabzi Mandi Supermarket,Grocery store,0,9486,120 St,V3V4B9,6045812400,10,WTC,Commercial/Industrial,2013,-122.89004,49.17524
Surrey Plastic Works Ltd,Mfg. - Plastic & Paints,0,12198,86 Ave,V3W3H7,6045019033,6,NTC,Commercial/Industrial,2013,-122.88486,49.15952
Shahnaz Rahimtula Notary Public,Notary Public,201,7288,137 St,V3W1A3,6045917171,1,NTC,Commercial/Industrial,2013,-122.84268,49.13551
Lordco Parts Ltd,Retail - Auto Parts,0,1900,Guildford Town Centre,V3R7B8,6045811177,29,GTC,Commercial/Industrial,2013,-122.80242,49.19315
Sunny Sun & Associates Inc,Professional Practitioner-Accountant,200,10193,152A St,V3R4H6,6042704610,7,GTC,Commercial/Industrial,2013,-122.79963,49.18773
Atkinson & Terry Insurance Brokers,Insurance Agent,800,3041,152 St,V4P3K1,6045316901,5,SSTC,Commercial/Industrial,2013,-122.80131,49.05725
Original Flying Fashions Limited,Fabric & Ladies Wear,0,9430,120 St,V3V4B9,6049518433,2,WTC,Commercial/Industrial,2013,-122.89006,49.17435
Gemini Machine Shop Ltd,Machine Shop,13,8236,128 St,V3W4G2,6045438939,1,NTC,Commercial/Industrial,2013,-122.86785,49.1523
Penninsula Crossing Veterinary Hospital,Professional Practitioner-Veterinarian,103,2382,152 St,V4A4N9,6045417374,1,SSTC,Commercial/Industrial,2013,-122.80106,49.04523
Body Mods,Costume Jewelry,0,2249,Guildford Town Centre,V3R7B9,6045846637,3,GTC,Commercial/Industrial,2013,0,0
McDonald's,Restaurant,0,2355,160 St,V3S9N6,6042934890,1,SSTC,Commercial/Industrial,2013,-122.77935,49.04475
(Crossfit Renegade) Renegade Athletics,Recreational Facility,6,6468,King George Blvd,V3W4Z3,6047657457,1,NTC,Commercial/Industrial,2013,-122.84536,49.12023
Pacific Fingerprint Services,Miscellaneous - Fingerprinting Services,115,9547,152 St,V3R5Y5,6048350061,1,FTC,Commercial/Industrial,2013,-122.8012,49.17591
J David Bogress Financial Group Inc,Financial Planning/Consultant,213,3388,Rosemary Heights Cr,V3S0K7,6045319530,1,SSTC,Commercial/Industrial,2013,-122.79822,49.06357
S M S Equipment Inc,"Wholesale, Rental Service",0,19567,96 Ave,V4N4C5,6048889700,50,GTC,Commercial/Industrial,2013,-122.68033,49.17707
D & G Kitchen Cabinet Ltd,Kitchen cabinets,10,13321,72 Ave,V3W2N5,6045935093,3,NTC,Commercial/Industrial,2013,-122.85403,49.13376
York Industries (1990) Ltd,"Custom precision machining, fabrication & equipment repair",0,18544,97 Ave,V4N3P1,6048887428,9,GTC,Commercial/Industrial,2013,-122.70874,49.17876
Rickshaw,Food Primary-Class B Dining Room,0,10505,King George Blvd,V3T2X1,6047208949,3,SCC,Commercial/Industrial,2013,-122.84547,49.19326
Quan Xing Enterprises Ltd,"Inside T & T Market 
Retail sales of traditional Chinese herbal medicine dried seafood",7,10153,King George Blvd,V3T2W1,6045882829,1,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Judy Lyon Counselling & Consulting,Counselling Service,11,15243,91 Ave,V3R9K2,7783952244,1,FTC,Commercial/Industrial,2013,-122.7998,49.16837
Best Buy Mobile,Retail,142,13450,102 Ave,V3T5X3,6046341128,10,SCC,Commercial/Industrial,2013,-122.84913,49.18811
Shoreline Distributing Ltd,Sales/Marketing Office,103,15290,103A Ave,V3R7A2,6046298588,4,GTC,Commercial/Industrial,2013,-122.79834,49.19036
Elgin Art Studio Ltd,Art Studio,421,14022,32 Ave,V4P2J2,7783222339,2,SSTC,Commercial/Industrial,2013,-122.83378,49.06016
BeiJing Acupuncture & T C M Clinic,Health Consultant,0,9631,137 St,V3T4G8,6044965056,2,SCC,Commercial/Industrial,2013,-122.84351,49.17753
Ashiana Restaurant & Sweet Shop (2011) Ltd,"Full Licenced Restaurant,Sweet Shop",200,8072,120 St,V3W3N3,6045935458,5,NTC,Commercial/Industrial,2013,-122.89022,49.14994
Jarnail Arts,Artist,106,12882,85 Ave,V3W0K8,6045955885,1,NTC,Commercial/Industrial,2013,-122.86541,49.15752
Ariana Grocery,Retail - Groceries,0,10729,King George Blvd,V3T2X6,6045882010,1,SCC,Commercial/Industrial,2013,-122.84551,49.19757
Kin's Farm Market,Retail -Fruit and Vegetables,0,1285,Guildford Town Centre,V3R7B7,6045836181,23,GTC,Commercial/Industrial,2013,0,0
Golden Star Video & Gifts Ltd,Audio & Video,116,12830,80 Ave,V3W3A8,6045436222,2,NTC,Commercial/Industrial,2013,-122.86703,49.14807
Non Stop Pizza Inc,Pizza Take Out,119,7500,120 St,V3W3N1,6045434545,4,NTC,Commercial/Industrial,2013,-122.89022,49.13907
Advanced Call Centre Technology Inc,Call Centre,200,2626,Croydon Dr,V3S0S8,6045016921,55,SSTC,Commercial/Industrial,2013,-122.78948,49.05003
Valley Direct Furniture Ltd,Wholesale - Furniture,201,5511,192 St,V3S8E5,7785741300,3,CTC,Commercial/Industrial,2013,-122.69129,49.10288
Surrey.Com,Sales/Marketing Office,200,2626,Croydon Dr,V3S0S8,6046352220,2,SSTC,Commercial/Industrial,2013,-122.78948,49.05003
Top Image Hair & Beauty Salon,Hair Salon/Barber,0,9577,128 St,V3V6J2,7782408645,3,WTC,Commercial/Industrial,2013,-122.86817,49.17663
Petopia Pet Food & Supplies,"Retail - Pet Food & Supplies, Animal grooming",303,16033,108 Ave,V4N1P2,7783954555,5,GTC,Commercial/Industrial,2013,-122.77766,49.19889
Speedzone Auto Sales Ltd,"AUTOBODY ONLY, Automobile Dealer/Rebuilder",405,12507,80 Ave,V3W3A4,6048189801,1,NTC,Commercial/Industrial,2013,-122.87532,49.14839
All Sport Bottling Company Ltd,Wholesale,101,8310,130 St,V3W8J9,6049301313,3,NTC,Commercial/Industrial,2013,-122.86215,49.15354
Dundee Wealth,Financial Planning/Consultant,2024,7445,132 St,V3W1J8,6045920400,3,NTC,Commercial/Industrial,2013,-122.85687,49.13789
York Pharmacy,Warehouse,110,7938,128 St,V3W4E8,6045922290,3,NTC,Commercial/Industrial,2013,-122.86781,49.14677
Nipa Hut Store,Bakery,0,10059,Whalley Blvd,V3T4G1,6049572842,1,SCC,Commercial/Industrial,2013,-122.84337,49.18537
Balbir Auto Repair Ltd,Automotive Repair Service,0,8365,124 St,V3W9G2,6045432880,2,NTC,Commercial/Industrial,2013,-122.87924,49.15495
R & R Promotional Products,Manufacturer/Machine Shop,20,19257,Enterprise Way,V3S6J8,6045264425,2,CTC,Commercial/Industrial,2013,-122.68877,49.10789
Michaels Stores #3985,Retail - Crafts,490,7488,King George Blvd,V3W0H9,6046353043,38,NTC,Commercial/Industrial,2013,-122.84548,49.1388
Bootlegger,Retail - Clothing Store,50,2433,161A St,V3S0M6,6045311590,10,SSTC,Commercial/Industrial,2013,-122.77478,49.04708
Save On Tents And Party Rentals Ltd,Wholesale,0,12973,80 Ave,V3W3B1,6045929922,5,NTC,Commercial/Industrial,2013,-122.86314,49.14825
Ambiente Gifts Decor & Design,Retail - Home DÚcor & Gift Items,20,16041,24 Ave,V3S9H7,6045419315,5,SSTC,Commercial/Industrial,2013,-122.77811,49.04564
Top Quality Oak Furniture,Mfg. - Furniture,214,12745,78 Ave,V3W1M4,6045903478,5,NTC,Commercial/Industrial,2013,-122.86891,49.14477
Ambros Constructors Ltd,Contractor - General,204,15955,Fraser Hwy,V4N0Y3,6045911450,4,FTC,Commercial/Industrial,2013,-122.78023,49.158
M R Fire Protection Ltd,Contractor - Fire Protection,205,5460,152 St,V3S5J9,6045790185,4,NTC,Commercial/Industrial,2013,-122.80093,49.10194
Ace Learning Centre,Tutoring,210,8120,128 St,V3W1R1,7783172346,4,NTC,Commercial/Industrial,2013,-122.86784,49.15021
Atlas Transmission,Automotive Repair Service,0,2101,152 St,V4A4N7,6045311211,2,SSTC,Commercial/Industrial,2013,-122.80133,49.04019
Sky Towing Ltd,Towing - No Storage,20,12318,84 Ave,V3W0N2,6047713535,2,NTC,Commercial/Industrial,2013,-122.88188,49.15569
Trust Accounting & Tax Services,Bookkeeping,0,10619,King George Blvd,V3T2X6,6046343473,2,SCC,Commercial/Industrial,2013,-122.84544,49.19561
Dr Colleen Poole Inc,Part Time Medical Practitioner,215,6820,188 St,V4N3G6,6045317707,1,CTC,Commercial/Industrial,2013,-122.70156,49.12651
Edge Production Supplies Ltd,Wholesale,1,18812,96 Ave,V4N3R1,7782982983,3,GTC,Commercial/Industrial,2013,-122.70097,49.17691
Shaista Meats,Retail -  Meats,0,9440,120 St,V3V4B9,6045831119,2,WTC,Commercial/Industrial,2013,-122.89006,49.17451
S K C  SIU Engineering Ltd,Professional Practitioner - Engineer,0,19165,94 Ave,V4N3S4,6048821889,13,GTC,Commercial/Industrial,2013,-122.69163,49.17347
M X V Engineering Inc,Professional Practitioner-Engineer,0,19165,94 Ave,V4N3S4,7782982978,1,GTC,Commercial/Industrial,2013,-122.69163,49.17347
King of Floors Ltd.,Warehouse - Flooring,104,2455,192 St,V3S3X1,6045916811,1,SSTC,Commercial/Industrial,2013,-122.69155,49.04664
Vincent Krishna Notary Public,Professional Practitioner-Notary,0,9506,120 St,V3V4C1,7783950883,1,WTC,Commercial/Industrial,2013,-122.89004,49.17556
K B Honey Processors,Mgf. - Honey,41289,5684,Landmark Way,V3S7H1,7788827961,2,CTC,Commercial/Industrial,2013,-122.68449,49.10614
Barcelo's Flame Grilled Chicken,Food Primary-Class B Dining Room,0,7238,137 St,V3W1V3,6045020206,8,NTC,Commercial/Industrial,2013,-122.84267,49.13459
Pronex Air Systems Inc,Contractor - Sheet Metal Installations,19,13340,116 Ave,V3R0R8,6045800200,1,WTC,Commercial/Industrial,2013,0,0
Talent Nail & Hair Spa,Hair & Nail Salon,0,1740,152 St,V4A4N4,6045605056,2,SSTC,Commercial/Industrial,2013,-122.80105,49.03367
Melanin Aesthetics & Laser Clinic Inc,Esthetician,0,10342,Whalley Blvd,V3T4H4,6044965114,2,SCC,Commercial/Industrial,2013,-122.84176,49.19049
Freshslice Pizza,Restaurant,0,15989,108 Ave,V4N1J6,7783952800,11,GTC,Commercial/Industrial,2013,-122.77903,49.19889
Choice Dental Inc,Professional Practitioner-Dentist,102,15299,68 Ave,V3S2C1,6045973455,2,NTC,Commercial/Industrial,2013,-122.79818,49.12644
Imperial Parking - Lot #3599,Parking Lot,0,11125,124 St,V3V4V1,6044206446,1,WTC,Commercial/Industrial,2013,-122.87879,49.20473
Imperial Parking - Lot 1718,Parking Lot,0,13458,107A Ave,V3T0G4,6044206446,1,SCC,Commercial/Industrial,2013,-122.84888,49.1973
Imperial Parking - Lot 1719,Parking Lot,0,10350,University Dr,V3T4B8,6044206446,1,SCC,Commercial/Industrial,2013,-122.84973,49.19078
Right Touch Autobody Ltd,Auto Body/Painting,405,12507,80 Ave,V3W3A4,6045901449,1,NTC,Commercial/Industrial,2013,-122.87532,49.14839
K Fitness Club Newton,Martial Arts Instruction,104,13569,76 Ave,V3W2W3,6045925402,1,NTC,Commercial/Industrial,2013,-122.84599,49.14093
S S K Woodworking,Mfg. -Spindle Railings,304,13140,80 Ave,V3W3B2,6045077437,2,NTC,Commercial/Industrial,2013,-122.85849,49.14808
International Help Ministries Inc,Charitable Society/Organization,0,1759,King George Blvd,V4A4Z9,6045383823,1,SSTC,Commercial/Industrial,2013,-122.78015,49.03463
Subway,Restaurant,30,2285,160 St,V3S9N6,7782943888,6,SSTC,Commercial/Industrial,2013,-122.77935,49.04372
Nationwide Real Estate Agents,Real Estate Office,205,8120,128 St,V3W1R1,6045182378,1,NTC,Commercial/Industrial,2013,-122.86784,49.15021
Door Crazy,Manufacturer/Machine Shop,4,9530,189 St,V4N4W7,6048884900,5,GTC,Commercial/Industrial,2013,-122.69877,49.17571
Payless Kitchen Cabinets Ltd,Mfg. - Kitchen Cabinets,116,13302,76 Ave,V3W2W1,6045983346,3,NTC,Commercial/Industrial,2013,-122.85393,49.14082
Fish Landers Seafood Ltd,Retail - Seafood,104,9278,120 St,V3V4B8,6045820076,1,WTC,Commercial/Industrial,2013,-122.8901,49.17182
Sutton Group West Coast Realty,Real Estate Office,106,7565,132 St,V3W1K5,6045723005,75,NTC,Commercial/Industrial,2013,-122.85689,49.14016
Peninsula Law Group,Professional Practitioner-Lawyer,221,14016,32 Ave,V4P2J2,6045311176,5,SSTC,Commercial/Industrial,2013,-122.83395,49.06016
Natraclean Industries Ltd,Manufacturer/Machine Shop,4,19257,Enterprise Way,V3S6J8,6045308971,5,CTC,Commercial/Industrial,2013,-122.68877,49.10789
Yusuf M Duad RMT,Massage Therapy (RMT),143,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2013,-122.88729,49.16184
Precision Laboratories Ltd,Mfg. - Cosmetics/Hair Care Products,10,8268,128 St,V3W4G2,6045961581,7,NTC,Commercial/Industrial,2013,-122.86785,49.15287
Rocky Mountain Books Ltd,Book Publishing,8,19272,96 Ave,V4N4C1,6045747067,3,GTC,Commercial/Industrial,2013,-122.68868,49.17691
Scott Container Ltd,Warehouse,0,8962,120A St,V3V4H2,6045990497,4,WTC,Commercial/Industrial,2013,0,0
Keresztes Dr Zoltan J,Professional Practitioner-Dentist,304,15230,56 Avenue,V3S5K7,6045768822,9,NTC,Commercial/Industrial,2013,-122.80019,49.10433
Professionail,Esthetician,1131,10153,King George Blvd,V3T2W1,6045800590,6,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Heritage Group Distribution Ltd,Warehouse,8,19272,96 Ave,V4N4C1,6045747067,8,GTC,Commercial/Industrial,2013,-122.68868,49.17691
Techno Metal Works Ltd,"Manufacturer/Machine Shop,Manufacturing & Fabrication",3,12777,76A Ave,V3W4Y8,6045071747,4,NTC,Commercial/Industrial,2013,-122.86835,49.14242
Taqwa Market,Retail - Convenience,101,9172,120 St,V3V4B5,6045935516,5,WTC,Commercial/Industrial,2013,-122.89012,49.17009
Mink A Chocolate Cafe,Restaurant,110,15775,Croydon Dr,V3S2L6,6045365455,5,SSTC,Commercial/Industrial,2013,-122.78567,49.04689
PreGel Canada Inc,Whls. - Distribution of Ingredients,4,19272,96 Ave,V4N4C1,7782982898,2,GTC,Commercial/Industrial,2013,-122.68868,49.17691
Glitz Salon & Spa Inc,"Esthetician,Hair Salon/Barber",136,8166,128 St,V3W1R1,6045995038,3,NTC,Commercial/Industrial,2013,-122.86785,49.15104
Suva Spray Tan Studio Inc,Spray Tanning,131,3388,Rosemary Heights Cr,V3S0K7,7782947878,1,SSTC,Commercial/Industrial,2013,-122.79822,49.06357
My Canada Payday.com,"Financial Agent,Cheque Cashing Centre",0,13632,108 Ave,V3T2K5,6046304783,3,SCC,Commercial/Industrial,2013,-122.84368,49.19877
Shops at Morgan Crossing The,Property Management,101,15765,Croydon Dr,V3S2L6,7782942925,10,SSTC,Commercial/Industrial,2013,-122.78601,49.04695
P L C Technical Services Ltd,Mfg. - Electrical Controls,14,5684,Landmark Way,V3S7H1,6045303310,4,CTC,Commercial/Industrial,2013,-122.68449,49.10614
Sunwing Vacations Inc,Travel Agency,305,15957,84 Ave,V4N0W7,6045954210,5,FTC,Commercial/Industrial,2013,-122.78008,49.15556
Cascadia Optics Ltd,Retail - Optical,122,2950,King George Blvd,V4P0E5,7787090393,1,SSTC,Commercial/Industrial,2013,-122.80671,49.05635
McDonald's,Inside Wal mart,0,12451,88 Ave,V3W1P8,6045923620,1,WTC,Commercial/Industrial,2013,-122.8776,49.16322
Al's Vacuum Super Store,"Retail Vacuum Cleaners, Repair Service",0,10562,King George Blvd,V3T2X3,6045815622,2,SCC,Commercial/Industrial,2013,-122.84518,49.19463
Arts Council of Surrey Society,Charitable Society/Organization,0,13530,72 Ave,V3W2P1,6045942700,3,NTC,Commercial/Industrial,2013,-122.84701,49.13347
Supersonic Transport Ltd,Trucking & Cartage,201,8277,129 St,V3W0A6,6045982772,3,NTC,Commercial/Industrial,2013,-122.86566,49.15333
