BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,NAIC,LONGITUDE,LATITUDE
Newton Village Dental Clinic,Professional Practitioner-Dentist,906,7380,King George Blvd,V3W5A5,6045994777,6,NTC,621210,-122.8452107,49.13673593
Coastal Pacific Crane & Hoist Engineering Co Ltd,Manufacturing - Cranes & Hoists,101,9775,188 St,V4N3N2,6048888682,17,GTC,332710,-122.7015205,49.18021661
E B Games,Video Games,160,7310,120 St,V3W3M9,6045924534,5,NTC,451220,-122.8900083,49.1357896
Driveline Services,Auto Repairs,10,12318,84 Ave,V3W0N2,6045723735,1,NTC,811111,-122.8815201,49.1556267
Canton Design Group Inc,Home Design & Drafting,0,5686,176 St,V3S4C6,6045278855,3,CTC,541340,-122.7347659,49.10567905
Dashiwa Sushi,Sushi take-out,103,6351,152 St,V3S3K8,6044697112,1,NTC,722110,-122.8012761,49.11798242
Binpal & Associates,Law Firm,215,13737,72 Ave,V3W2P2,6045430588,11,NTC,541110,-122.8417707,49.13374407
Scott Town Autobody Ltd,Auto Body/Painting,0,10513,Span Rd,V3V3V5,6045881936,4,WTC,811121,-122.8898794,49.1951582
Terra Pacific Land Surveying Ltd,Professional Practitioner-Land Surveyor,119,19292,60 Ave,V3S3M2,6045330954,1,CTC,541370,-122.6893519,49.11114739
786 Bentley Convenience Store Limited,Convenience Store,0,13527,King George Blvd,V3T2T8,6045851099,3,SCC,445120,-122.8470946,49.20038692
Leading Edge C N C Solutions Ltd,CNC Machining,290,19358,96 Ave,V4N4C1,6048823533,11,GTC,332710,-122.686029,49.17678045
Cascade Ins Agencies,Insurance Agency,102,7577,King George Blvd,V3W5A8,6044305533,2,NTC,524210,-122.845941,49.14042433
Khalsa Woodcraft 2005 Ltd,Staircase Installations,3,12312,82A Ave,V3W0T7,6045013911,1,NTC,232990,-122.8813538,49.15303894
Ocean Pro Divers,Retail Sales - Sporting Goods,2,3189,King George Blvd,V4P1B8,6045385608,2,SSTC,451110,-122.8116169,49.05963853
B P Auto Repairs Ltd,Automotive Repair Service,0,13308,76 Ave,V3W2W1,6045902788,2,NTC,811111,-122.853768,49.14074541
Mainland Animal Emergency Clinic,Professional Practitioner-Veterinarian,0,15338,Fraser Hwy,V3R3P5,6045884000,5,FTC,541940,-122.7975673,49.16434673
Smooth Performance Automotive Ltd,Auto Repair Shop,14,14722,64 Ave,V3S1X7,6045723868,1,NTC,811111,-122.8146232,49.11893399
Sutton Group Proact Realty,Real Estate & Property Management,0,15483,104 Ave,V3R1N9,6045818400,2,GTC,531310,-122.7928448,49.19175803
Fleetwood Park Laundromat,Laundromat,0,15950,Fraser Hwy,V4N0X8,6045438496,1,FTC,812310,-122.780242,49.15767131
Jas Auto Repairs Ltd,Auto Repairs,0,7823,132 St,V3W4M8,6045974666,7,NTC,811111,-122.8580204,49.14433652
Excell Railing Systems Ltd,Manufacturer - Aluminum Railings,406,12914,Anvil (78 Ave) Way,V3W8E7,6045010151,40,NTC,332710,-122.8641685,49.14461215
Triage Holdings Ltd,Warehouse,15,15531,24 Ave,V4A2J4,6045365552,5,SSTC,493190,-122.7920343,49.04577186
Jim Pattison Hyundai,"Auto Sales & Service,Auto Repair Service",0,15365,Guildford Dr,V3R0H9,6045828118,32,GTC,441110,-122.7960644,49.19688678
Jim Pattison Hyundai,"Auto Sales & Service,Auto Repair Service",0,15365,Guildford Dr,V3R0H9,6045828118,32,GTC,441120,-122.7960644,49.19688678
Jim Pattison Hyundai,"Auto Sales & Service,Auto Repair Service",0,15365,Guildford Dr,V3R0H9,6045828118,32,GTC,811111,-122.7960644,49.19688678
Aomori Sushi Japanese Restaurant,Dining Lounge,12,13767,72 Ave,V3W9Z1,6045430858,1,NTC,722110,-122.8398677,49.13376303
Pacific Rim Architecture Ltd,Architectural Practice,203,14439,104 Ave,V3R1M1,6045817750,4,GTC,541310,-122.8220608,49.19172848
Michael A Smith Duct Cleaning Ltd,"Duct Cleaning Service, Contractor - Duct & Ventilation",1,12342,82A Ave,V3W0L6,6045892553,1,NTC,561791,-122.8809363,49.15301711
Surrey Natural Foods,Retail Sales - Health Foods,0,13585,King George Blvd,V3T2V1,6045883828,2,SCC,446191,-122.8457367,49.19949415
Kingston Construction Ltd,Contractor - General Construction,0,9349,194 St,V4N4G1,6048827488,40,GTC,231230,-122.6852311,49.17259015
Sleep Country Canada,Retail Sales - Mattresses,0,12077,72 Ave,V3W2M1,6045973313,8,NTC,442110,-122.8883716,49.13428679
P M Woodkraft Ltd,Manufacturer - Kitchen Cabinets,15,12312,82A Ave,V3W0T7,6045028042,2,NTC,332710,-122.8813538,49.15303894
Chapters Inc,Retail Sales - Books,100,12101,72 Ave,V3W2M1,6045012877,52,NTC,451210,-122.8876389,49.13501849
Taiwan Food Products Ltd,"Producer of fish, pork meat products & beverages",0,8145,130 St,V3W7X4,6045028968,5,NTC,332710,-122.8625343,49.15057874
Japan Bonsai Garden Art,"Greenhouse bonsai, shrubs, flower products",0,16172,24 Ave,V3S0B9,6045369220,1,SSTC,444220,-122.7745994,49.04535801
S O S Security Solutions Ltd,"Alarm/security products supply and installation,Alarm/Security Products Installation",0,5738,176 St,V3S4C8,6048784424,11,CTC,232510,-122.7348163,49.10668327
Mr Pickwick's Fish & Chips,Food Primary-Class B Dining Room,0,12884,96 Ave,V3V6A8,6049302008,2,WTC,722110,-122.8654715,49.17622935
Hollis Wealth,Financial & Estate Planning - Financial Advisors,107,15252,32 Ave,V3S0R7,6045357268,6,SSTC,541611,-122.7984696,49.06101028
K & K Party Empire Inc,Party Supplies,0,7787,132 St,V3W4M8,6045901238,1,NTC,418990,-122.857006,49.14437314
Pacific Lotus Corporation,Wholesale - Giftware,0,12977,80 Ave,V3W3B1,6045913031,1,NTC,418990,-122.8636937,49.14833017
Gold Star Railing Ltd,Welding,208,12837,76 Ave,V3W2V3,6045072544,5,NTC,811310,-122.8666709,49.141185
Best Transmission 1999 Ltd,Automotive Repair Service,19,7711,128 St,V3W4E6,6045973700,6,NTC,811111,-122.8681705,49.14300858
Steeltech Detailers Inc,Computer drafting,109,15310,103A Ave,V3R7A2,6049301186,5,GTC,541340,-122.7983585,49.18977988
Park Ave Auto Sales Ltd,Automobile Dealer/Rebuilder,0,13453,King George Blvd,V3T2T8,6049306996,1,SCC,441120,-122.8492463,49.20182798
Park Ave Auto Sales Ltd,Automobile Dealer/Rebuilder,0,13453,King George Blvd,V3T2T8,6049306996,1,SCC,811111,-122.8492463,49.20182798
Starbucks Coffee #144,Restaurant,800,7380,King George Blvd,V3W5A5,6047089233,25,NTC,445298,-122.8452107,49.13673593
Starbucks Coffee #139,"Restaurant,Retail Merchant - Coffee/Coffee Products",0,17967,No 10 (56 Ave) Hwy,V3S1E2,6047089233,15,CTC,445298,-122.7250269,49.10433763
Matharoo Wood Craft Ltd,Manufacturer - Staircases,18,8333,130 St,V3W7X4,6045905851,2,NTC,332710,-122.8625417,49.15413913
Freshslice Pizza,"Service Station,Groceries, Snack bar, Restaurant - Take Out",504,15989,108 Ave,V4N1J6,6049513420,14,GTC,445120,-122.7792982,49.19896015
Freshslice Pizza,"Service Station,Groceries, Snack bar, Restaurant - Take Out",504,15989,108 Ave,V4N1J6,6049513420,14,GTC,447110,-122.7792982,49.19896015
Freshslice Pizza,"Service Station,Groceries, Snack bar, Restaurant - Take Out",504,15989,108 Ave,V4N1J6,6049513420,14,GTC,722110,-122.7792982,49.19896015
Rite Style Mfg Ltd,Manufacturer - Doors,0,12050,90 Ave,V3V1B5,6045970137,15,WTC,332710,-122.8888725,49.16666063
Carrier Commercial Service,Hvac Contractor,9,8333,130 St,V3W7X4,6045994305,8,NTC,232520,-122.8625417,49.15413913
Masterline Warehouse Products Ltd,Manufacturer - Handling Equipment,0,7675,132 St,V3W4M8,6045906322,10,NTC,332710,-122.857058,49.14214064
Black Bond Books Ltd,Retail Merchant - Books,2095,10153,King George Blvd,V3T2W1,6045831282,5,SCC,451210,-122.8458478,49.18592247
China Village Wonton House,Restaurant,0,9644,King George Blvd,V3T2V4,0,1,SCC,722110,-122.845297,49.17776025
Medical Centre Prescriptions,Retail - Pharmacy,0,10225,King George Blvd,V3T2W6,6045812411,4,SCC,446110,-122.845713,49.18845868
Kroll's Surrey Pharmacy Ltd,Retail - Pharmacy,100,9656,King George Blvd,V3T2V5,6045813636,9,SCC,446110,-122.8452933,49.17806204
Sandlewood Ent Ltd,General Construction Contractor,0,17992,98 Ave,V4N4V9,6045899551,2,GTC,231230,-122.7239985,49.18058704
Wellpoint Health Corp,Professional Practitioner-Medical,120,7404,King George Blvd,V3W1N6,6045947711,7,NTC,621110,-122.8452635,49.13762772
Taylor Bjorge & Company,Law Office,205,1676,Martin Dr,V4A6E7,6045361117,3,SSTC,541110,-122.8050671,49.0323296
Dr P F Kanwischer Chiropractic Corporation,Professional Practitioner-Chiropractor,0,2336,156 St,V4A4V4,6045366333,1,SSTC,621310,-122.7899593,49.04447544
Sawbuck Liquor Barn,Beer & Wine Store,0,1640,152 St,V4A4N2,6045973299,8,SSTC,722410,-122.8008978,49.03190499
Westcoast Moulding & Millwork Limited,Finishing Products,0,18810,96 Ave,V4N3R1,6045131138,35,GTC,416320,-122.7008381,49.17608002
Bailey West Inc,Mfg.-Steel Wall & Ceiling Prdts,0,7715,Anvil (129a St) Way,V3W6A2,6045905100,45,NTC,332710,-122.86321,49.14292317
Ashlaur Trading Inc,Log Brokerage - Office Staff Only,210,6820,188 St,V4N3G6,6045748114,4,CTC,419199,-122.701433,49.1266045
Tri Arrow Industrial Recovery Inc,"Waste Management, Reduction & Disposal Service-Industrial,Tank Cleaning
Waste Management, reduction & disposal service-industrial, tank cleaning, à",0,13364,Comber Way,V3W5V9,6045977334,20,NTC,562990,-122.8544601,49.13495865
Misan's Cafe,Restaurant,1,17918,55 Ave,V3S6C8,6045744832,1,CTC,722110,-122.726216,49.10215491
Sanderson Concrete Inc,Manufacturer - Precast Concrete,0,12665,116 Ave,V3V3S6,6045804108,20,WTC,332710,-122.871142,49.21363648
Molly Maid,House Cleaning,204,12448,82 Ave,V3W3E9,6045999962,1,NTC,561722,-122.8778071,49.15185171
Norscott Coin Laundry,Laundromat,0,9438,120 St,V3V4B9,6049300116,1,WTC,812310,-122.8899456,49.17440202
Instant Auto Loans,Automotive Broker,0,11082,124 St,V3V4V1,6045812274,3,WTC,441120,-122.8783865,49.20417258
Instant Auto Loans,Automotive Broker,0,11082,124 St,V3V4V1,6045812274,3,WTC,522291,-122.8783865,49.20417258
B B S Auto Group Inc,Used Car Sales,0,11082,124 St,V3V4V1,6045812274,1,WTC,441120,-122.8783865,49.20417258
Costco Wholesale,"Retail - General Merchandise,Concession Stand",0,7423,King George Blvd,V3W5A8,6045967435,294,NTC,452999,-122.8459768,49.13844942
Costco Wholesale,"Retail - General Merchandise,Concession Stand",0,7423,King George Blvd,V3W5A8,6045967435,294,NTC,722210,-122.8459768,49.13844942
Green Tree Estates,Mobile Home Park,0,15820,Fraser Hwy,V4N0Y2,6045941932,1,FTC,721211,-122.7842002,49.15909715
Tim Hortons Donuts,Restaurant - Donut Shop,0,9595,King George Blvd,V3V5W4,6045820909,19,WTC,722110,-122.8462154,49.17662318
Astech Consultants Ltd,Industrial Hygiene Consultants,0,17802,66 Ave,V3S7X1,6045727946,2,CTC,541690,-122.7289638,49.12218716
Cloverdale Rodeo & Exhibition,"A Lounge,Stadium Class E Liquor Lic.,Surrey Farm Fair",0,6050,176 St,V3S4E7,6045769461,1,CTC,722320,-122.7344657,49.11271072
Cloverdale Rodeo & Exhibition,"A Lounge,Stadium Class E Liquor Lic.,Surrey Farm Fair",0,6050,176 St,V3S4E7,6045769461,1,CTC,722410,-122.7344657,49.11271072
Sport Trucks Unlimited,Truck Parts & Servicing,9,19257,Enterprise Way,V3S6J8,6049887677,3,CTC,811118,-122.6896507,49.10795711
H Kim Taekwondo,Fitness & Self Defense,5,7548,120 St,V3W3N1,6045901000,1,NTC,713940,-122.8900035,49.13980911
R H Contracting Ltd,Drainage Contractor,107,18651,52 Ave,V3S8E5,6045741747,7,CTC,232110,-122.7060922,49.0972763
Vancouver City Savings Credit Union,Credit Union,104,1790,152 St,V4A7Z7,6048777000,16,SSTC,522130,-122.8009737,49.03448945
Richmond Engines,Automotive Machine Shop,11,19158,94 Ave,V4N4X8,6048889622,3,GTC,811111,-122.6917855,49.17319754
Kal Tire,"Tire Repair Service,Retail Sales - Tires",0,5621,180 St,V3S5M6,6045768255,11,CTC,441320,-122.724074,49.10461519
Kal Tire,"Tire Repair Service,Retail Sales - Tires",0,5621,180 St,V3S5M6,6045768255,11,CTC,811199,-122.724074,49.10461519
Home Depot,Retail Sales - Building Materials,0,12701,110 Ave,V3V3J7,6045801888,150,WTC,444110,-122.8706252,49.20282859
G & B Woodcraft Ltd,Manufacturer - Cabinets,20,8528,123 St,V3W3V6,6045903413,7,NTC,337110,-122.8814617,49.15808561
Quik Stop Lucky Mart Inc,"Retail Sales - Groceries,Retail Merchant - Groceries",0,13192,92 Ave,V3V1H4,6045817397,2,WTC,445110,-122.8571169,49.16975451
Western Fence & Gate Ltd,"Installation Of Chain Link Fences,Manufacturer - Chain Link Fences",0,6340,148 St,V3S3C4,6045437665,8,NTC,232390,-122.8118929,49.11804987
Western Fence & Gate Ltd,"Installation Of Chain Link Fences,Manufacturer - Chain Link Fences",0,6340,148 St,V3S3C4,6045437665,8,NTC,332710,-122.8118929,49.11804987
Nanak Cloth House,Retail Sales - Fabrics,15,8388,128 St,V3W4G2,6045720672,1,NTC,451130,-122.8677007,49.15488649
B C A A Insurance Agency,Insurance Agency,0,15285,101 Ave,V3R9V8,6042051000,13,GTC,524210,-122.7986747,49.18638766
Tommyco Kneepads Inc,Kneepads & Back Supports,0,12202,Old Yale Rd,V3V3X5,6045947200,25,WTC,332710,-122.8840966,49.19977612
Kimberley Jewellers,Retail Sales - Jewellery,0,1728,152 St,V4A4N4,6045316626,2,SSTC,448310,-122.8009361,49.0333447
Dynamic Specialty Vehicles Ltd,"Automobile Dealer,Motor Vehicle Service & Repair",0,18550,96 Ave,V4N3P9,6048829333,19,GTC,441120,-122.7087834,49.17681159
Dynamic Specialty Vehicles Ltd,"Automobile Dealer,Motor Vehicle Service & Repair",0,18550,96 Ave,V4N3P9,6048829333,19,GTC,811111,-122.7087834,49.17681159
Fu So Enterprises Ltd,Mfg. - Sawmill,0,14529,66 Ave,V3S5M2,6045996237,17,NTC,332710,-122.8192441,49.1228587
Fleetwood Trailer Park,Manufactured Home Park,0,16039,Fraser Hwy,V4N0G2,0,1,FTC,721211,-122.7777762,49.15716087
Charlie Smith Machine Works Ltd,Manufacturing & Fabrication,0,9800,190 St,V4N3M9,6048882769,20,GTC,332710,-122.6956374,49.18057616
Micro Machining & Welding Ltd,Aluminum Railing Contractor,202,8173,128 St,V3W4G1,6045901404,6,NTC,232390,-122.8682608,49.15156288
Morgan Creek Tropicals Ltd,Wholesale - Greenhouse,0,4148,184 St,V3S0L5,6045761156,27,SSTC,444220,-122.7130614,49.07736953
Hammerock Equipment Inc,Equipment & Rentals,0,8189,132 St,V3W4N5,6046350150,3,NTC,417990,-122.8571191,49.15161055
P N B Remittance Co Canada Corporation,Money Transfer,0,13521,102 Ave,V3T4X8,6045816762,2,SCC,522390,-122.8472249,49.18801161
Chevron Triple O,Restaurant,0,15588,Fraser Hwy,V3S2V9,6045431707,15,FTC,722110,-122.7906313,49.1617117
Guildford Medical Coffee Shop,Coffee Shop,18,15300,105 Ave,V3R6A7,6045830671,1,GTC,722110,-122.7977179,49.19317507
King Cone Wafflecone Mfg Ltd,Bakery,111,12465,82 Ave,V3W3E8,6045010012,5,NTC,311814,-122.8772147,49.15216421
Bailey's By the Creek Bed & Breakfast,Bed & Breakfast,0,8663,141B St,V3W0S3,6045433688,2,GTC,721191,-122.8297429,49.16067978
Elta Group Ventures Inc,Business Services Office,288,12899,76 Ave,V3W1E6,6045923100,1,NTC,541611,-122.8649023,49.14118753
B C College Of Optics,Training Services,208,10070,King George Blvd,V3T2W4,6045810101,3,SCC,611410,-122.8451303,49.18550591
Citruso Carpet Care Inc,Carpet Cleaning,0,12049,86 Ave,V3W7X5,6045963977,6,NTC,561740,-122.8889666,49.159722
Peace Arch Community Services Employment Resource Centre,Employment Centre,101,5783,176A St,V3S6S6,6045763118,12,CTC,813990,-122.7339398,49.10751765
K B Fabrics Ltd,Wholesale Fabrics,105,19045,54 Ave,V3S4R1,6045757171,3,CTC,418990,-122.6955563,49.10092401
Bridgeview Motors Ltd,Car sales,0,12757,King George Blvd,V3V3K7,6049611818,1,WTC,441120,-122.8685431,49.20650667
Dr Z Strauts Laser & Vein Clinic,Professional Practitioner-Medical,136,1959,152 St,V4A9E3,6045411053,4,SSTC,621110,-122.8014669,49.03727504
Scottsdale Square Corporate Centre Inc,Business Services Office,0,7164,120 St,V3W3M8,6045078055,1,NTC,541611,-122.8898254,49.13337918
Hanaya Japanese Restaurant,Restaurant,106,2828,152 St,V4P1G6,6045426311,1,SSTC,722110,-122.8009054,49.05326246
Tripple B Trucking Ltd,Trucking & Cartage,109,8918,Holt (120a St) Rd,V3V4H2,6045899399,7,WTC,484120,-122.888934,49.16526384
Gateway Pizza & Pasta,Cafe,101,12877,76 Ave,V3W1E6,6045903333,7,NTC,722110,-122.8659412,49.1411849
Aliman Middle Eastern Food,Grocery Store,0,10700,King George Blvd,V3T2X3,6045848802,3,SCC,445110,-122.8449651,49.19704656
Domino's Pizza,Restaurant,107,19475,Fraser Hwy,V3S6K7,6045391010,13,CTC,722110,-122.6827788,49.11542665
Kearney's Funeral Services,Funeral Management Office,101,5772,176 St,V3S4C8,6045742603,1,CTC,541611,-122.7347648,49.10729149
Starbucks Coffee #4406,Coffee shop,700,3065,152 St,V4P3K1,6047089233,15,SSTC,445291,-122.8013386,49.05776504
Starbucks Coffee #4406,Coffee shop,700,3065,152 St,V4P3K1,6047089233,15,SSTC,722110,-122.8013386,49.05776504
Protonics Cleaning Solutions Corp,Mfg. - Detergents,270,19358,96 Ave,V4N4C1,6045138888,30,GTC,332710,-122.686029,49.17678045
South Point Dental Centre,Professional Practitioner-Dentist,830,3041,152 St,V4P3K1,6045358880,14,SSTC,621210,-122.8020893,49.05731993
Docolas Law Corporation,Professional Practitioner-Lawyer,0,15149,No 10 (56 Ave) Hwy,V4A6E7,6045905600,1,NTC,541110,-122.8036885,49.10508297
600575 BC Ltd,Truck Parking,0,10607,Span Rd,V3V3V5,6048304386,1,WTC,812930,-122.8890692,49.19582325
Subway,Restaurant,4,7550,King George Blvd,V3W2T2,0,6,NTC,722110,-122.845258,49.13966312
Aspire Business Services,Bookkeeping,288,12899,76 Ave,V3W1E6,6045437612,1,NTC,541215,-122.8649023,49.14118753
Jay's Starters & Alternators,Alternators & Starters,6,13325,76 Ave,V3W2V8,6045999554,2,NTC,811111,-122.852977,49.14108344
Salon Blue 2007 Holding Inc,Hair Salon/Barber,102,15953,Fraser Hwy,V4N0Y3,6045965688,12,FTC,812115,-122.7801459,49.15879416
Deluxe Design Furniture Mfg Ltd,Furniture,0,8445,129A St,V3W1A2,6045949911,9,NTC,332710,-122.8640234,49.15626642
James Travel Service,Travel Agency,0,8556,120 St,V3W3N5,6045999518,2,NTC,561510,-122.8900703,49.15831669
H2O Vinyldeck Ltd,Whls. - Vinyl & Roofing,0,8288,129 St,V3W0A6,6045912445,1,NTC,417990,-122.8651928,49.15305025
Fleetwood Country Market,Convenience Store,101,15230,84 Ave,V3S2N1,6045947576,3,FTC,445120,-122.8008989,49.15537021
H & A Industries Ltd,Mfg - CNC Machining & Parts,101,9465,189 St,V4N5L8,6045139322,3,GTC,332710,-122.6992398,49.17491947
Prime Tax & Accounting Services Ltd,Bookkeeping services and income tax returns,220,7928,128 St,V3W4E8,6045723006,2,NTC,541215,-122.8676651,49.14675376
Ajay Food Ltd,Retail Merchant,107,9250,120 St,V3V4B7,6045848887,2,WTC,445110,-122.8900423,49.17095431
Surrey Place Auto Sales,Automobile Dealer/Rebuilder,0,13526,105 Ave,V3T1Z6,6045816313,1,SCC,441120,-122.8474373,49.19296595
Church's Chicken,Restaurant,0,15318,Fraser Hwy,V3R3P4,6045883666,12,FTC,722110,-122.7982801,49.16467278
M & M Meat Shops,Retail sale of frozen food products,111,15277,100 Ave,V3R8X2,6045881726,5,GTC,445299,-122.7987902,49.1844401
Mamo's Coin Laundry & Dry Cleaning,Laundromat,103,11267,125A St,V3V8C5,6040000000,1,WTC,812310,-122.8746878,49.2073838
Precision Fibre Structures Inc,"Fiberglass products, Installation of Pultruded FRP",220,9654,192 St,V4N4C6,6048888015,4,GTC,327990,-122.6900169,49.17800549
B & W Insurance Agencies,Insurance Agent,306,18690,Fraser Hwy,V3S7Y4,6045758454,10,CTC,524210,-122.7040178,49.12447159
Tahiti Tan,Tanning Salon,314,18690,Fraser Hwy,V3S7Y4,6045758265,6,CTC,812190,-122.7040178,49.12447159
The Sushi Bar,Restaurant,209,7115,138 St,V3W7T9,6045905202,1,NTC,722110,-122.8391811,49.1320397
Dragon's Den  Pure Defense,Recreational Facility,7,15515,24 Ave,V4A2J4,6045363746,1,SSTC,713940,-122.7926614,49.04577262
Foam & Home Decor,Manufacturer/Machine Shop,101,12677,80 Ave,V3W3A6,6045941882,2,NTC,332710,-122.8714589,49.14843217
Cobs Bread At Clayton Crossing,Bakery,103,18775,Fraser Hwy,V3S7Y3,6045742917,12,CTC,445291,-122.7020931,49.12479487
All Sale Akunamotata Trading Co,Freight forwarding,203,9200,120 St,V3V4B7,6045802888,1,WTC,541611,-122.8900158,49.17059222
Suds Carwash Ltd,Automobile Cleaning/Car Wash/Detailing,0,15110,32 Ave Div,V3S3M1,7788820679,1,SSTC,811192,-122.8039535,49.06127386
Key Largo Electric Ltd,Electrical Cont.,110,18651,52 Ave,V3S8E5,6048121947,4,CTC,232510,-122.7060922,49.0972763
Yamako Japanese Restaurant,Japanese Restaurant,260,15355,24 Ave,V4A2H9,6045359998,8,SSTC,722110,-122.7975044,49.04583671
Aler Forest Products Ltd,Mfg. - Lumber,0,10950,125 St,V3V4Z2,6045882537,12,WTC,332710,-122.8753512,49.20177492
Rush Signs Limited,Sign Painter/Manufacturer/Installations,102,12882,85 Ave,V3W0K8,6045720630,2,NTC,321999,-122.865516,49.15745506
Childcare International Society,Charitable Society/Organization,204,5460,152 St,V3S5J9,6045417900,6,NTC,813990,-122.7997339,49.10214832
Cruise Wave Travel,Travel Agency,109,8166,128 St,V3W1R1,8002619283,1,NTC,561510,-122.8673937,49.15130553
Sleep Centre Surrey,Mattresses,0,10620,King George Blvd,V3T2X3,6045895597,2,SCC,442110,-122.8449107,49.19571001
Deloitte & Touche Inc,Bankruptcy Trustee,310,10524,King George Blvd,V3T2X2,6045340921,7,SCC,541611,-122.845189,49.19375237
City View Drywall Ltd,Contractor - Drywall,211,12451,82 Ave,V3W3E8,6047824041,1,NTC,232410,-122.8777992,49.15217627
