BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Industrial Equipment Manufacturing Ltd,Mfg. - Large Scale Mining Equipment,109,19433,96 Ave,V4N4C4,6045139930,35,GTC,Commercial/Industrial,2011,-122.68496,49.17708
Industrial Plastics & Paints,Mfg. & Distribution - Plastics & Paints,106,19505,56 Ave,V3S6K3,6045336677,5,CTC,Commercial/Industrial,2011,0,0
Infoskills Learning Inc,First Aid,0,13696,104 Ave,V3T1W4,6047733653,1,SCC,Commercial/Industrial,2011,-122.84328,49.1915
Infusion Hair Studio,Hair Salon/Barber,120,13711,72 Ave,V3W2P2,6045981544,1,NTC,Commercial/Industrial,2011,-122.84228,49.13365
Inner Glow Enterprise,Business School,0,13415,Comber Way,V3W5V8,7782221516,1,NTC,Commercial/Industrial,2011,-122.85112,49.13407
Innovative Fitness,Fitness Personal Trainer,6,3238,King George Blvd,V4P1A5,6045361355,1,SSTC,Commercial/Industrial,2011,-122.81262,49.06111
Innovative Vehicle Testing Ltd,Engineering Serv.,202,12882,85 Ave,V3W0K8,6045820542,2,NTC,Commercial/Industrial,2011,-122.86541,49.15752
Insight Architectural Signage Ltd,Sign Painter/Manufacturer/Installations,340,19358,96 Ave,V4N4C1,6040,1,GTC,Commercial/Industrial,2011,-122.68669,49.1769
Insight Eyecare  Doctors of Optometry,Professional Practitioner-Optometrist,50,2285,160 St,V3S9N6,6045358118,2,SSTC,Commercial/Industrial,2011,-122.77935,49.04372
Insight Eyecare Doctors of Optometry,Retail - Optical,50,2285,160 St,V3S9N6,6045358118,2,SSTC,Commercial/Industrial,2011,-122.77935,49.04372
Insignia Recognition,Laser Engraving & Promotional Products,0,12971,80 Ave,V3W3B1,6045902516,1,NTC,Commercial/Industrial,2011,-122.8632,49.14825
Instaloans Inc 813,"Cheque Cashing, Loans, Money Exchange",0,10625,King George Blvd,V3T2X6,6045893898,1,SCC,Commercial/Industrial,2011,-122.84544,49.19571
Instant Copy & Print Ltd,"Copying, Printing & Mailing",21,12578,72 Ave,V3W2M6,6045950263,1,NTC,Commercial/Industrial,2011,-122.87409,49.13383
Instant Gold Refining Inc,Wholesale & Manufacturing of gold jewellery & precious metals,25,8430,128 St,V3W4G3,6043072600,1,NTC,Commercial/Industrial,2011,-122.86786,49.156
InTech Environmental Canada Corp,Warehouse,0,12255,King George Blvd,V3V3K2,6045801575,1,WTC,Commercial/Industrial,2011,-122.88151,49.20595
Integral Financial Services Inc,Financial Planning Consultant,306,15252,32 Ave,V3S0R7,6045423660,1,SSTC,Commercial/Industrial,2011,-122.80002,49.06149
Integrated Computer Solutions,"Retail & Repair - Computers, Processing, Assembly",0,8561,132 St,V3W4N8,6045961114,1,NTC,Commercial/Industrial,2011,-122.85702,49.15805
Integrated Paving Concepts Inc,Manufacturer - Stamped Asphalt,102,17957,55 Ave,V3S6C4,6045747510,40,CTC,Commercial/Industrial,2011,-122.72485,49.10238
Intelligence Security Services Ltd,Security Service,216,7928,128 St,V3W4E8,6047158284,1,NTC,Commercial/Industrial,2011,-122.86781,49.14655
Inter Canadian Trucking,Office Use Only,204,7028,120 St,V3W3M8,6045981881,1,NTC,Commercial/Industrial,2011,-122.89022,49.13093
Intercity Auto Repairs Inc,Auto Repair Serv.,24,8236,128 St,V3W4G2,6045970222,1,NTC,Commercial/Industrial,2011,-122.86785,49.1523
Intercontinental Immigration & Investment Inc,Immigration Consultant,0,9250,120 St,V3V4B7,6045887593,1,WTC,Commercial/Industrial,2011,-122.8901,49.17133
Intercontinental Truck Body BC Inc,Mfg. - Truck Body,0,5285,192 St,V3S8E5,6045762971,47,CTC,Commercial/Industrial,2011,-122.69137,49.09894
Inter-Globe Building Supplies Ltd,Building Supplies,111,12940,80 Ave,V3W3B2,6045726799,1,NTC,Commercial/Industrial,2011,-122.86402,49.14807
Interglobe Security Interglobe Consolidations,Alarm installations & service,7,13015,84 Ave,V3W1B3,6045720144,3,NTC,Commercial/Industrial,2011,-122.86177,49.15548
Interius Enterprises Inc,Wholesale Plant Distribution - warehouse & assembly,101,17974,55 Ave,V3S6C8,6045306631,2,CTC,Commercial/Industrial,2011,-122.72446,49.1022
Interlox Building Systems Ltd,Whlse. - Pre-Engineered Buildings,0,10384,Scott Rd,V3V4G2,6045886541,2,WTC,Commercial/Industrial,2011,0,0
International Binding & Laminating Systems Inc,Whlse. Office Equipment; Binding & Laminating Serv.,204,19232,Enterprise Way,V3S6J9,6045749508,4,CTC,Commercial/Industrial,2011,-122.68454,49.11098
International Castings & Supplies Ltd,Metal Components,0,12383,83A Ave,V3W9Y7,6045761933,4,NTC,Commercial/Industrial,2011,-122.87945,49.15471
International Clothiers,Men's Clothing Store,0,2342,Guildford Town Centre,V3R7B9,6049513556,3,GTC,Commercial/Industrial,2011,0,0
International Clothiers Inc,Retail Clothing,2193,10153,King George Blvd,V3T2W1,4167851771,1,SCC,Commercial/Industrial,2011,-122.84555,49.18696
International Gems Inc,Retail Jewelry & Giftware,120,1959,152 St,V4A9E3,6045363622,4,SSTC,Commercial/Industrial,2011,-122.80133,49.03761
International Guru Nanak Cancer Healing Clinic Inc,Acupressure,0,8334,128 St,V3W4G2,6047716392,1,NTC,Commercial/Industrial,2011,-122.86786,49.15406
International Help Ministries Inc,Charitable Society/Organization,0,1759,King George Blvd,V4A4Z9,6045383823,1,SSTC,Commercial/Industrial,2011,-122.78015,49.03463
International House of Pancakes (120 St),Restaurant,0,8170,120 St,V3W3N3,6045964994,40,NTC,Commercial/Industrial,2011,-122.89023,49.15168
International Innovation Company Canada Inc,Kitchen Products,505,17665,66A Ave,V3S2A7,6045765936,1,CTC,Commercial/Industrial,2011,-122.73305,49.12343
International Loss Prevention Systems Ltd,Warehouse,0,10304,120 St,V3V4G1,6045880880,1,WTC,Commercial/Industrial,2011,-122.89014,49.1899
International Travel Health & Vaccination Clinic 2005 Inc,Professional Practitioner-Medical,107,1959,152 St,V4A9E3,6045412829,1,SSTC,Commercial/Industrial,2011,-122.80133,49.03761
Internationale Cafe,Resturant - Gelato CafÚ,130,15280,101 Ave,V3R8X7,7788908179,2,GTC,Commercial/Industrial,2011,-122.7987,49.18602
Interpave Precast Systems Ltd,Administration Office,250,14815,108 Ave,V3R1W2,6045841952,2,GTC,Commercial/Industrial,2011,-122.81193,49.19882
Interprovincial Traffic Services Ltd,"Wholesale - Traffic Signals, Meters",1,2153,192 St,V3S3X2,6045428500,9,SSTC,Commercial/Industrial,2011,-122.69151,49.04165
Interwest Restaurants,Restaurant Administration,401,7337,137 St,V3W1A4,6045016692,4,NTC,Commercial/Industrial,2011,-122.84296,49.13623
Intown Automation,Repair Service,201,7028,120 St,V3W3M8,6048251872,1,NTC,Commercial/Industrial,2011,-122.89022,49.13093
Investec Solutions Inc,Loan Approvals & Marketing,204,3237,King George Blvd,V4P1B7,6045385875,1,SSTC,Commercial/Industrial,2011,-122.81279,49.06096
Investment Planning Counsel,Financial Planning/Consultant,110,1688,152 St,V4A4N2,6045419940,1,SSTC,Commercial/Industrial,2011,-122.80104,49.03271
Investors Group,Financial Services,100,10428,153 St,V3R1E1,6045818005,3,GTC,Commercial/Industrial,2011,-122.79807,49.19202
Invis Feisal & Associates Mortgage Consulting,Mortgage Broker,109,17700,56 Ave,V3S1C7,6045761412,1,CTC,Commercial/Industrial,2011,-122.73225,49.10408
Ioco Bottle & Can Line Installations Ltd,Office Use Only,15,15515,24 Ave,V4A2J4,6045354006,1,SSTC,Commercial/Industrial,2011,-122.79259,49.04568
Ionic Architecture,Professional Practitioner-Architect,201,5500,152 St,V3S5J9,6045818525,1,NTC,Commercial/Industrial,2011,-122.80092,49.1026
Irina Bartnik Notary Public,Professional Practitioner-Notary,105,6758,188 St,V4N6K2,6048883474,1,CTC,Commercial/Industrial,2011,-122.70156,49.12522
Iris Day Spa,Esthetics,0,10160,152 St,V3R9W3,6045800399,1,GTC,Commercial/Industrial,2011,-122.80076,49.18718
Iris Optometrists & Optician #653,Professional Practitioner-Optometrist,10,2438,160 St,V3S0C8,6045412645,1,SSTC,Commercial/Industrial,2011,-122.77907,49.04625
Iris School of Esthetics,Business School,0,10160,152 St,V3R9W3,6045800399,1,GTC,Commercial/Industrial,2011,-122.80076,49.18718
Iris Sun & Sport,Retail Merchant - Optical Wear,0,1167,Guildford Town Centre,V3R7B7,6045895350,10,GTC,Commercial/Industrial,2011,0,0
Iris Systems Inc,Wholesale,205,19138,26 Ave,V3S3V7,6045844747,1,SSTC,Commercial/Industrial,2011,-122.69319,49.04919
IRLY Distributors Ltd,"Whlse. Building Materials,Vending Machine",0,7846,128 St,V3W4E8,6045961551,36,NTC,Commercial/Industrial,2011,-122.8678,49.14478
Iron Curtain Fence & Gate Ltd,Fencing,116,19140,28 Ave,V3S6M3,6048684844,1,SSTC,Commercial/Industrial,2011,-122.69205,49.0528
Iron Grill Canada,Food Primary-Class B Dining Room,401,15940,Fraser Hwy,V4N0X8,7788163421,1,FTC,Commercial/Industrial,2011,-122.78084,49.15803
Ironhorse Production,Parade Floats & Movie Props,13,7743,128 St,V3W1L4,6045991556,1,NTC,Commercial/Industrial,2011,-122.86807,49.1438
Ironwood Custom Woodworks Ltd,Office Use Only,201,9785,192 St,V4N4C7,6047277253,1,GTC,Commercial/Industrial,2011,-122.69044,49.18052
Irshman Enterprises Inc & Ray Windsor,Hall Rental,0,17672,57 Ave,V3S1H2,6048357577,1,CTC,Commercial/Industrial,2011,-122.73303,49.10589
Ishwar Jewellers Inc,Jewellery,24,8430,128 St,V3W4G3,6045921102,1,NTC,Commercial/Industrial,2011,-122.86786,49.156
Island Ink Jet Systems Inc,Ink Jet refilling,109,12025,Nordel Way,V3W1W1,6045020208,1,NTC,Commercial/Industrial,2011,-122.88929,49.16211
Island Insurance Agency Ltd,Insurance Agency,138,12101,72 Ave,V3W2M1,6045027272,4,NTC,Commercial/Industrial,2011,-122.88748,49.13414
Island Tan,Tanning Salon,101,2982,152 St,V4P3N7,6045893843,1,SSTC,Commercial/Industrial,2011,-122.80103,49.05602
Island Tan Clayton,Tanning Salon,103,18655,Fraser Hwy,V3S7Y3,6045890921,1,CTC,Commercial/Industrial,2011,-122.70531,49.12542
Island Tan Newton,Tanning Salon,500,7380,King George Blvd,V3W5A5,6045727290,3,NTC,Commercial/Industrial,2011,-122.84547,49.13692
Isle Of Mann Ltd,Contractor - General,212,8322,130 St,V3W8J9,6045974555,1,NTC,Commercial/Industrial,2011,-122.86215,49.15378
Italstone Marble & Granite Ltd,Granite & Marble Fabricator,0,18533,97 Ave,V4N3N9,6048826544,13,GTC,Commercial/Industrial,2011,-122.7089,49.17897
Ives Publications Ltd,Printer/Publisher,102,19162,22 Ave,V3S3S6,6045424837,1,SSTC,Commercial/Industrial,2011,-122.69238,49.04194
Izumo Sushi Japanese Restaurant,Restaurant,0,13631,100 Ave,V3T1H9,6045893405,2,SCC,Commercial/Industrial,2011,-122.84406,49.1844
J & B BBQ Sauce Ltd,Manufacture & Sales of BBQ sauce,303,17750,65A Ave,V3S5N4,7785711668,1,CTC,Commercial/Industrial,2011,-122.7307,49.12107
J & J Auto Care Centre Ltd,Automotive Repair Service,104,13443,78 Ave,V3W0A8,6045011303,3,NTC,Commercial/Industrial,2011,-122.85008,49.14461
J & J Food Concessions,Rodeo Concession Stand,0,6050,176 St,V3S4E7,6047956465,1,CTC,Commercial/Industrial,2011,-122.73473,49.11225
J & J Sales Ltd,Wholesale - R V Parts,6,19510,55 Ave,V3S8P7,6045346336,6,CTC,Commercial/Industrial,2011,-122.68232,49.10228
J & L Beef,"Whlse. Meat Packing,Beef Processing",0,17565,65A Ave,V3S8E7,6045761141,40,CTC,Commercial/Industrial,2011,-122.73607,49.12163
J & P Pattinson 2002 Ltd,Stucco Cont.,110,18663,52 Ave,V3S8E5,6045753072,4,CTC,Commercial/Industrial,2011,-122.70606,49.09719
J & S Cabinet Doors Ltd,Mfg. - Cabinet Doors,104,12975,84 Ave,V3W1B3,6045070561,1,NTC,Commercial/Industrial,2011,-122.86309,49.15547
J B S Automobile Ltd,Auto Repair,0,10755,124 St,V3V4T5,6045808000,1,WTC,Commercial/Industrial,2011,-122.87886,49.19775
J Banwait Bros & Co,Wrhse.,8,13025,84 Ave,V3W1B3,6045988192,1,NTC,Commercial/Industrial,2011,-122.86151,49.15548
J Bhamrah & Co Inc CGA,Professional Practitioner-Accountant,284,8128,128 St,V3W1R1,6045993993,1,NTC,Commercial/Industrial,2011,-122.86784,49.15035
J C Fiberglass,Mfg - Fiberglass Shower Stalls,9,7823,132 St,V3W4M8,6045973318,1,NTC,Commercial/Industrial,2011,-122.85693,49.14505
J C World Travel Services,Travel Agency,213,10210,152 St,V3R6N7,7788893487,1,GTC,Commercial/Industrial,2011,-122.80076,49.18802
J D Coffe and Sandwich,Restaurant,0,13910,104 Ave,V3T1X2,7783955348,1,SCC,Commercial/Industrial,2011,-122.83669,49.19142
J D S Immigration Ltd,Immigration Consultant,109,8166,128 St,V3W1R1,6045969283,1,NTC,Commercial/Industrial,2011,-122.86785,49.15104
J D S Ventures Ltd,Professional Practitioner-Accountant,109,8166,128 St,V3W1R1,6045969283,1,NTC,Commercial/Industrial,2011,-122.86785,49.15104
J David Bogress Financial Group Inc,Financial Planning/Consultant,213,3388,Rosemary Heights Cr,V3S0K7,6045319530,1,SSTC,Commercial/Industrial,2011,-122.79822,49.06357
J E Biddle,Drafting,206,13308,76 Ave,V3W2W1,6045974719,1,NTC,Commercial/Industrial,2011,-122.85377,49.14082
J Hong Farms,Nursery,0,4696,152 St,V3V4G2,6045883734,1,SSTC,Commercial/Industrial,2011,-122.80104,49.08783
J J B Insurance Agencies Inc,Insurance Agent,1,13791,72 Ave,V3W9Y9,6047208366,1,NTC,Commercial/Industrial,2011,-122.8391,49.13368
J J J Nails and Beauty Bar,Esthetician,346,8140,128 St,V3W1R1,6048393251,1,NTC,Commercial/Industrial,2011,-122.86784,49.15057
J Jordan Fashions,Retail,130,2950,King George Blvd,V4P1A2,7782940727,1,SSTC,Commercial/Industrial,2011,-122.80671,49.05635
J K L Fraser Golf Center,Golf Driving Range,0,17015,Fraser Hwy,V4N0E5,6045745488,8,CTC,Commercial/Industrial,2011,-122.75005,49.14505
J K M Inspiring Wokspace Co Ltd,Office design,0,7164,120 St,V3W3M8,6049618501,1,NTC,Commercial/Industrial,2011,-122.89022,49.13337
J K Shawcross & Associates Inc,Professional Practitioner-Accountant,203,8501,162 St,V4N1B2,6045980408,4,FTC,Commercial/Industrial,2011,-122.77345,49.15731
J Kam Auto Repair Ltd,Auto Repair,217,12745,78 Ave,V3W1M4,6045911531,3,NTC,Commercial/Industrial,2011,-122.86891,49.14477
J Kim Tae Kwon Do,Martial Arts,117,15277,100 Ave,V3R8X2,6045841000,1,GTC,Commercial/Industrial,2011,-122.79881,49.18431
J Larry Nelson Barrister & Solicitor,Professional Practitioner-Lawyer,309,1656,Martin Dr,V4A6E7,6045381511,1,SSTC,Commercial/Industrial,2011,-122.80482,49.03285
J M Architecture & Interior Design,Professional Practitioner-Architect,0,10190,152A St,V3R1J7,6046280025,1,GTC,Commercial/Industrial,2011,-122.79936,49.18767
J M Auto Sales,Used Car Sales,0,13475,King George Blvd,V3T2T8,6047268007,1,SCC,Commercial/Industrial,2011,-122.84871,49.20128
J O T Video & Gift Store,Video rental,104,9250,120 St,V3V4B7,6049572776,1,WTC,Commercial/Industrial,2011,-122.8901,49.17133
J P Didden Ltd,Bookkeeping,401,8148,128 St,V3W1R1,6046494951,1,NTC,Commercial/Industrial,2011,-122.86784,49.15071
J P Moore Investigations Ltd,Private Investigation,217,8318,120 St,V3W3N4,6045727336,1,NTC,Commercial/Industrial,2011,-122.89023,49.15446
J P R Truck Repair Service Ltd,Mobile Truck Repair,0,12413,82 Ave,V3W3E8,6048050506,1,NTC,Commercial/Industrial,2011,-122.87836,49.15212
J P Video Production,Photographer/Videographer,205,8268,120 St,V3W3N4,6047807334,1,NTC,Commercial/Industrial,2011,-122.89023,49.15357
J R Training Center,Trade School,119,7475,135 St,V3W0M8,6045387183,1,NTC,Commercial/Industrial,2011,-122.84854,49.1387
J S Electronics,Audio & Video Equip. Repair,202,12899,76 Ave,V3W1E6,6045998780,7,NTC,Commercial/Industrial,2011,-122.86467,49.14109
J S Pizza,Restaurant,0,9514,120 St,V3V4C1,6049518181,1,WTC,Commercial/Industrial,2011,-122.89004,49.17568
J S Select First Aid Ltd,First Aid & Safety Training,102,12877,76 Ave,V3W1E6,6045965666,2,NTC,Commercial/Industrial,2011,-122.86504,49.14109
J Simons Securities Ltd,Auto Sales,0,12727,King George Blvd,V3V3K7,6045802777,1,WTC,Commercial/Industrial,2011,-122.86948,49.20635
J V D Mill Services Inc,General Cont.,101,5327,192 St,V3S8E5,6045747071,1,CTC,Commercial/Industrial,2011,-122.69135,49.09963
J V Import Co Ltd,Whlse.,0,18611,72 Ave,V3S9A4,6045762389,1,CTC,Commercial/Industrial,2011,-122.70676,49.13351
J V R Food Marketing Ltd,Manufacturer - Food Broker,0,9470,195 St,V4N4G2,6048885871,9,GTC,Commercial/Industrial,2011,-122.68216,49.17479
Jacinta's Hair Studio,Hair Salon/Barber,105,15155,101 Ave,V3R7Z1,6047634784,1,GTC,Commercial/Industrial,2011,-122.80224,49.18622
Jack & Jill Clothing Inc,Retail,60,16041,24 Ave,V3S9H7,6045362771,3,SSTC,Commercial/Industrial,2011,-122.77811,49.04564
Jack's Place Antiques & Collectibles,Retail Antiques & Collectibles,0,5757,176 St,V3S4E1,6042205201,1,CTC,Commercial/Industrial,2011,-122.73511,49.10701
Jack's Pub,Neighbourhood Pub,0,9082,152 St,V3R4E7,6045316953,1,FTC,Commercial/Industrial,2011,-122.80121,49.16781
Jackson Inc Dr Elaine,Professional Practitioner-Medical,37,15300,105 Ave,V3R6A7,6045886411,1,GTC,Commercial/Industrial,2011,-122.79801,49.19323
Jacob,Retail,0,15735,Croydon Dr,V3S2L5,5147318731,19,SSTC,Commercial/Industrial,2011,-122.78666,49.04749
Jacob Bros. Contruction Ltd,Administration Office,101,19162,22 Ave,V3S3S6,6045410303,40,SSTC,Commercial/Industrial,2011,-122.69238,49.04194
Jacqueline Bentz Speech Language Pathologist,"Speech and language assessment, therapy and consultation",108,12761,16 Ave,V4A1N2,6045383451,1,SSTC,Commercial/Industrial,2011,-122.86868,49.03139
Jade West,Retail Jade Products,0,796,176 St,V3S9S6,6045384525,3,SSTC,Commercial/Industrial,2011,-122.73512,49.01641
Jade West Engineering Co Ltd,Mechanical Engineering,201,15585,24 Ave,V4A2J4,6045380764,10,SSTC,Commercial/Industrial,2011,-122.79068,49.04567
Jagg Ent,Retail Lottery Kiosk,700,15355,24 Ave,V4A2H9,6045314056,1,SSTC,Commercial/Industrial,2011,-122.79692,49.0457
"Jagraj R Purewal, RMT",Massage Therapy (RMT),214,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2011,-122.88729,49.16184
Jagrup  Enterprises Ltd,Trucking & Cartage,389,8148,128 St,V3W1R1,3609618429,1,NTC,Commercial/Industrial,2011,-122.86784,49.15071
Jake's Steakhouse,Dining Lounge,0,9850,King George Blvd,V3T4Y3,6045889511,70,SCC,Commercial/Industrial,2011,-122.84535,49.18154
Jake's Steakhouse Lounge,"""A"" Lounge",0,9850,King George Blvd,V3T4Y3,6045889511,1,SCC,Commercial/Industrial,2011,-122.84535,49.18154
Jamal's Barber Shop,Barber Shop,102,6840,King George Blvd,V3W4Z9,6045906020,1,NTC,Commercial/Industrial,2011,-122.84545,49.12694
James Brise RMT,Massage Therapy (RMT),214,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2011,-122.88729,49.16184
"James Mackey, RPA",Professional Practitioner-Accountant,211,10216,152 St,V3R6N7,6045844131,1,GTC,Commercial/Industrial,2011,-122.80076,49.18812
James Travel Service,Travel Agency,0,8556,120 St,V3W3N5,6045999518,1,NTC,Commercial/Industrial,2011,-122.89023,49.15863
Jang Dr Eric W Y,Professional Practitioner-Chiropractor,102,13805,104 Ave,V3T1W7,6046395745,1,SCC,Commercial/Industrial,2011,-122.83959,49.19164
Janitor Room Supply House Ltd,Wholesale - Janitorial Supplies,4,7788,132 St,V3W0H5,6045990449,2,NTC,Commercial/Industrial,2011,-122.85665,49.14426
Jannat Sleep Centre,Mattresses,0,10620,King George Blvd,V3T2X3,6045895597,1,SCC,Commercial/Industrial,2011,-122.84517,49.19561
Jan's Custom Upholstery,Upholstery Shop,0,12117,86 Ave,V3W3H8,6047155810,1,NTC,Commercial/Industrial,2011,-122.88678,49.1597
Januszewska Dr Mariola,Professional Practitioner-Medical,0,15252,32 Ave,V3S0R7,6045386505,1,SSTC,Commercial/Industrial,2011,-122.80002,49.06149
Japanese Restaurant Tokachi,Restaurant,0,10787,King George Blvd,V3T2X6,6049513800,10,SCC,Commercial/Industrial,2011,-122.84593,49.19859
Jardine Lloyd Thompson Canada Inc,Insurance Agent,201,10172,152A St,V3R1J7,6045839800,1,GTC,Commercial/Industrial,2011,-122.79936,49.18735
Jarnail Arts,Artist,106,12882,85 Ave,V3W0K8,6045955885,1,NTC,Commercial/Industrial,2011,-122.86541,49.15752
Jasgill Investment & Contracting Ltd,General cont.,100,8484,128 St,V3W4G3,6045900055,1,NTC,Commercial/Industrial,2011,-122.86787,49.15709
Jasmin Schenk RMT,Massage Therapy (RMT),214,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2011,-122.88729,49.16184
Jasna Cafe Ltd,Food Primary-Class B Dining Lounge,0,10320,Whalley Blvd,V3T4H4,6045884442,2,SCC,Commercial/Industrial,2011,-122.84176,49.19008
Jassal Inc Dr K R,Professional Practitioner-Psychiatry,0,15252,32 Ave,V3S0R7,6045605556,1,SSTC,Commercial/Industrial,2011,-122.80002,49.06149
Jassal Medical Services Inc,Professional Practitioner-Medical,0,12825,96 Ave,V3V6V9,6045887976,1,SCC,Commercial/Industrial,2011,-122.86706,49.17726
Jassal Signs Ltd,Signs Installation,107,8173,128 St,V3W4G1,6047240263,1,NTC,Commercial/Industrial,2011,-122.86812,49.15114
Jasvir Khangura Inc,Professional Practitioner-Accountant,217,7928,128 St,V3W4E8,7785654626,1,NTC,Commercial/Industrial,2011,-122.86781,49.14655
Java Express Enterprises Ltd,Admin. Office,210,12899,76 Ave,V3W1E6,6045998333,1,NTC,Commercial/Industrial,2011,-122.86467,49.14109
