BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTR,NAIC,NAIC_DESCRIPTION,LATITUDE,LONGITUDE
Song's Snack Stop & Convenience Store,Convenience Store,8,9613,192 St,V4N4C7,6048823732,3,GTC,445120,Convenience Stores,49.177361,-122.690718
Cheetah Transport Ltd,Warehouse,103,9785,192 St,V4N4C7,6048827579,67,GTC,493190,Other Warehousing & Storage,49.180338,-122.690658
Winroc,Drywall Building Materials,,9698,192 St,V4N4C6,6045132211,30,GTC,416320,"Lumber, Plywood & Millwork Wholesaler-Distributors",49.178793,-122.690015
M P M Engineering Ltd,Professional Practitioner-Engineer,200,5465,192 St,V3S8E5,6045741397,12,CTC,541330,Engineering Services,49.102081,-122.691476
Access Scaffold & Ladder Depot Ltd,Whlse. Scaffolding,4,9659,192 St,V4N4C7,6045139222,23,GTC,417990,"All Other Machinery, Equipment & Supplies Wholesaler-Distributors",49.177813,-122.690679
Budget Scaffold Ltd,Whsle. Scaffolding,4,9659,192 St,V4N4C7,6045139222,4,GTC,417990,"All Other Machinery, Equipment & Supplies Wholesaler-Distributors",49.177813,-122.690679
Tropitek/BC Tropical Shell Co,Wholesale,107,5219,192 St,V3S4P6,6045745060,8,CTC,418990,All Other Wholesaler-Distributors,49.097762,-122.691542
Gescan,Whlse.-  Electrical Supplies,103,5465,192 St,V3S8E5,6045930059,5,CTC,416110,Electrical Wiring & Construction Supplies Wholesaler-Distributors,49.102081,-122.691476
BEP Engineering Service Ltd,Engineering,A,5454,192 St,V3S6J8,6045753322,1,CTC,541690,Other Scientific & Technical Consulting Services,49.101682,-122.690901
C S Designs Inc,Dye Sublimation,111/,2677,192 St,V3S3X1,6045425080,6,SSTC,323119,Other Printing,49.050152,-122.691843
Wastech Services Ltd,Solid Waste & Recycling Transfer Station,,9770,192 St,V4N4C6,6045176558,7,GTC,562110,Waste Collection,49.180024,-122.690006
SignSource Architectural Signage Ltd,Mfg. & Install. - Signs,303,9785,192 St,V4N4C7,6048823894,7,GTC,541899,All Other Services Related to Advertising,49.180338,-122.690658
Hi Knoll Golf Centre,"Golf Driving Range,Retail",,4955,192 St,V3S0L5,6045768588,6,CTC,713910,Golf Courses & Country Clubs,49.092998,-122.691224
Western Equipment Ltd,"Whlse. Equipment,Contractor - Racking Installation",114,5219,192 St,V3S4P6,6045747551,12,CTC,417230,"Industrial Machinery, Equipment & Supplies Wholesaler-Distributors",49.097762,-122.691542
A B M Products Inc,Import/Export,207,9785,192 St,V4N4C7,6048829473,3,GTC,419199,Import and/or Export or Manufacturer's Agents,49.180338,-122.690658
Westlund,"Pipes, valves & fittings",,9714,192 St,V4N4C6,6048825972,5,GTC,416120,"Plumbing, Heating & Air-Conditioning Equipment & Supplies Wholesaler-Distributors",49.179064,-122.690006
Dowco Consultants Ltd,Consultant - Structural Steel Detailing,201,5660,192 St,V3S2V7,6046065800,22,CTC,541690,Other Scientific & Technical Consulting Services,49.105552,-122.690810
Convergint Technologies Ltd,Contractor - Miscellaneous,101,2677,192 St,V3S3X1,6045368979,9,SSTC,232990,All Other Special Trade Contracting,49.050152,-122.691843
P C L Constructors Westcoast Inc,Contractor - General,,9699,192 St,V4N4C7,6042415200,1,GTC,231230,General Construction Contractors,49.178687,-122.690687
Sleep Country Canada (192 St),Wrhse.,101,2365,192 St,V3S3X2,6045355077,25,SSTC,493190,Other Warehousing & Storage,49.044598,-122.691885
Garmatex Technologies Inc,Whlse. - Sports Clothing,101,2455,192 St,V3S3X1,6045746082,17,SSTC,414470,Amusement & Sporting Goods Wholesaler-Distributors,49.046614,-122.691803
Ranger Transport,Truck Parking,,9470,192 St,V4N3R9,6048885077,25,GTC,812930,Parking Lots & Garages,49.174689,-122.690170
Peak Products,Mfg/Machine Shop,102/,2365,192 St,V3S3X2,6044488000,15,SSTC,332710,Machine Shops,49.044598,-122.691885
Irwin Air Ltd,Miscellaneous Cont.- Air Compressors Installation & Repair,306,5327,192 St,V4N6B9,6045149691,1,CTC,232990,All Other Special Trade Contracting,49.099379,-122.691537
Falk's Weld Wright Ltd,Welding Service,,5327,192 St,V3V3H3,7785744443,3,CTC,811310,Commercial & Industrial Machinery & Equipment Repair (except Automotive & Electronic),49.099379,-122.691537
Christian Channel Inc,Miscellaneous,201,5668,192 St,V3S2V7,6045766880,1,CTC,812990,All Other Personal Services,49.105601,-122.690031
Crystal Consulting Inc,Contractor - Construction,108,2677,192 St,V3S3X1,7782944425,150,SSTC,231230,General Construction Contractors,49.050152,-122.691843
MiTek Canada Inc,Engineered wood products and steel connector plates,102,2455,192 St,V3S3X1,6045331020,6,SSTC,493190,Other Warehousing & Storage,49.046614,-122.691803
Design Lighting Ltd,Wholesale Light Supply,,5499,192 St,V3S8E5,6045768733,21,CTC,414390,Other Home Furnishings Wholesaler-Distributors,49.102523,-122.691465
Westburne West a Division of Rexel Canada Electrical Inc,Electrical Supplies,101/,5521,192 St,V4N4C5,6048817882,6,CTC,416110,Electrical Wiring & Construction Supplies Wholesaler-Distributors,49.103067,-122.691404
Earls Marine Closures & Services Ltd,Manufacturer/Machine Shop,102,9725,192 St,V4N4C7,6048889498,6,GTC,332710,Machine Shops,49.179434,-122.690657
Boss Wholesale Ltd,Wrhse. - Major appliances,201,5529,192 St,V2Z1Z7,6045751110,5,CTC,493190,Other Warehousing & Storage,49.103305,-122.691420
S D A Armstrong Mechanical Services Ltd,Contractor - Plumbing/Drainage/Gas,204,5511,192 St,V3S8E5,6045397747,1,CTC,232520,"Plumbing, Heating & Air-Conditioning Installation",49.102683,-122.691464
Smithon Developments Inc,General Cont.,102,5465,192 St,V3S8E5,6045751019,3,CTC,231230,General Construction Contractors,49.102081,-122.691476
Wired Monk Campbell Station,Food Primary-Class B Dining Room,100,2755,192 St,V3S3X1,7782941730,5,SSTC,722110,Restaurants,49.052474,-122.691817
Global Mining Products Inc,Warehouse,107,2567,192 St,V3S6K1,6045380058,18,SSTC,493190,Other Warehousing & Storage,49.048454,-122.691795
Signature Editions Millwork Inc,Cabinetry,301,9785,192 St,V4N4C7,6048820511,6,GTC,332710,Machine Shops,49.180338,-122.690658
Bricar Industries Ltd,Contractor - General,204,9785,192 St,V4N4C7,6048880877,10,GTC,231230,General Construction Contractors,49.180338,-122.690658
Canind Enterprises Ltd,General Cont.,108,2677,192 St,V3S3X1,7782944425,80,SSTC,231230,General Construction Contractors,49.050152,-122.691843
Eco Floor Store The,Whls. - Floor coverings,203,5511,192 St,V3S8E5,6045764400,1,CTC,414320,Floor Covering Wholesaler-Distributors,49.102683,-122.691464
Plastics Solutions Canada Inc,Wrhse.,115,2677,192 St,V3S3X1,6045605133,4,SSTC,493190,Other Warehousing & Storage,49.050152,-122.691843
Thomas Fresh Inc,Wrhse . Produce,109,2365,192 St,V3S3X2,6045351616,5,SSTC,493190,Other Warehousing & Storage,49.044598,-122.691885
Armtec Limited Partnership,Mfg.- Concrete Precast Products,,5353,192 St,V3S8E5,6045761808,70,CTC,332710,Machine Shops,49.100234,-122.691561
Precision Fibre Structures Inc,"Fiberglass products, Installation of Pultruded FRP",220,9654,192 St,V4N4C6,6048888015,4,GTC,327990,All Other Non-Metallic Product Manufacturing,49.178005,-122.690017
Sterling Fleet Outfitters Inc,Commercial Vehicle Equipment Installation,,5510,192 St,V3S8E5,6045762300,16,CTC,232990,All Other Special Trade Contracting,49.102751,-122.690828
Radius Logistics A Division of Radius Global Solutions Inc,Freight Broker,108,2455,192 St,V3S3X1,6045411910,14,SSTC,488519,Other Freight Transportation Arrangement,49.046614,-122.691803
Nathan Allan Glass Studios Inc,Glass Studio,103,2455,192 St,V3S3X1,6045358849,11,SSTC,332710,Machine Shops,49.046614,-122.691803
Grace Communion International Canada,Non Profit Organization,101,5668,192 St,V3S2V7,6045752705,4,CTC,813990,Other Membership Organizations,49.105601,-122.690031
Perma Stain Processing Ltd,Prestaining of Siding,,5265,192 St,V3S8E5,6045749991,6,CTC,232990,All Other Special Trade Contracting,49.098319,-122.691486
Premium Fence Company,"Fence Installation, Contractor - Fence Installation/Landscaping/Irrigation",201,5510,192 St,V3S8E5,6042757558,2,CTC,232910,Fencing & Interlocking Stone Contracting,49.102751,-122.690828
WORLDPAC Canada Ltd,Wholesale,105,5712,192 St,V3S2V7,6045481059,9,CTC,415290,Other New Motor Vehicle Parts & Accessories Wholesaler-Distributors,49.106558,-122.690872
Braun Geotechnical Ltd,"Professional Practitioner-Engineer, Contractor - Engineering",106A,9785,192 St,V4N4C7,6045134190,4,GTC,541330,Engineering Services,49.180338,-122.690658
Edenflo Pump Truck Services Ltd,Contractor - Sewer & Septic Contractor,,5470,192 St,V3S8E5,6045751414,10,CTC,232990,All Other Special Trade Contracting,49.102110,-122.690840
Valley Direct Furniture Ltd,Wholesale - Furniture,201,5511,192 St,V3S8E5,7785741300,3,CTC,414390,Other Home Furnishings Wholesaler-Distributors,49.102683,-122.691464
Acklands Grainger Inc,Industrial & Automotive Supplies,,9725,192 St,V4N4C7,6045138385,12,GTC,417230,"Industrial Machinery, Equipment & Supplies Wholesaler-Distributors",49.179434,-122.690657
Fraser Shading Systems Inc,"Manufacturer/Machine Shop, Contractor - Window Shades Installation",101,5219,192 St,V3S4P6,6048814881,15,CTC,23839,Other building finishing contractors,49.097762,-122.691542
Fraser Shading Systems Inc,"Manufacturer/Machine Shop, Contractor - Window Shades Installation",101,5219,192 St,V3S4P6,6048814881,15,CTC,33792,Blind & shade mfg.,49.097762,-122.691542
Trican Filtration Group Inc,Air Filter Wholesale,118,2677,192 St,V3S3X1,6045364800,1,SSTC,418990,All Other Wholesaler-Distributors,49.050152,-122.691843
Star Wholesale Distributors Ltd,Wholesaler - Toy & Hobby,109,2455,192 St,V3S3X1,6045741316,8,SSTC,414460,Toy & Hobby Goods Wholesaler-Distributors,49.046614,-122.691803
Claytonwood Electrical Contracting Inc,Contractor - Electrical,102,2677,192 St,V3S3X1,6045756901,1,SSTC,232510,Electrical Contractors & Other Wiring Installation Contractors,49.050152,-122.691843
T S Manufacturing Ltd,Woodworking,106,5327,192 St,V3S8E5,6045762511,3,CTC,332710,Machine Shops,49.099379,-122.691537
Mayfair Machine & Fabricating (2011) Ltd,Machinery/Heavy Equipment Dealer - Machine & Fabricating Shop,101,9785,192 St,V4N4C7,6045138900,6,GTC,332710,Machine Shops,49.180338,-122.690658
Mooy's Auto Service Ltd,Auto Repair,109,5327,192 St,V3S8E5,6045769938,2,CTC,811111,General Automotive Repair,49.099379,-122.691537
Intercontinental Truck Body (BC) Inc,Manufacturer/Machine Shop,105,5327,192 St,V3S8E5,6045762971,1,CTC,332710,Machine Shops,49.099379,-122.691537
Absolute Results,Consultant - Graphic Design,104,2677,192 St,V3S3X1,6045419926,3,SSTC,541430,Graphic Design Services,49.050152,-122.691843
Baron's Manor Pub,Liquor Primary-Class D Neighbourhood Pub,,9568,192 St,V4N3R9,6048885551,20,GTC,722410,Drinking Places,49.176322,-122.690123
Scholastic Book Fairs,Book distribution,101,2468,192 St,V3S3X1,6045380700,1,SSTC,414420,"Book, Periodical & Newspaper Wholesaler-Distributors",49.046582,-122.691047
Master Contract Services Ltd,"Contractor - General
,Contractor - Flood & Fire Restoration
,Contractor - Floor & Fire Restoration
",201,9664,192 St,V4N4C6,6045837100,5,GTC,231230,General Construction Contractors,49.178120,-122.690010
N R I Distribution Inc,Warehouse,104/,2468,192 St,V3S3X1,6043368142,150,SSTC,493190,Other Warehousing & Storage,49.046582,-122.691047
Western Star & Sterling Trucks of Vancouver Inc,"Sale of vehicles over 5,000 kg GVW",,9300,192 St,V4N3R8,6048820902,1,GTC,415120,"Truck, Truck Tractor & Bus Wholesaler-Distributors",49.171327,-122.690080
K G Wardstrom Industrial Gas,Contractor - Gas Services,211,9644,192 St,V4N4C6,6048882077,9,GTC,32512,Industrial gas mfg.,49.177883,-122.690024
Fabulous Hair & Day Spa Ltd,"Hair Salon/Barber,Esthetician - Facials, waxing etc.",103,7228,192 St,V4N8Y4,6043724247,2,CTC,812115,Beauty Salons,49.134157,-122.690472
Fabulous Hair & Day Spa Ltd,"Hair Salon/Barber,Esthetician - Facials, waxing etc.",103,7228,192 St,V4N8Y4,6043724247,2,CTC,812190,Other Personal Care Services,49.134157,-122.690472
Elite Linen Inc,Wholesale - Linens,107,2455,192 St,V3S3X1,6045352249,6,SSTC,414330,Linen & other textile furnishings whl.,49.046614,-122.691803
R S Steel Inc,Steel Manufacturing,203/,9664,192 St,V4N4C6,6048208103,2,GTC,332710,Machine Shops,49.178120,-122.690010
Subway,Restaurant - No Alcohol,132,2725,192 St,V3S3X1,6045337030,10,SSTC,722511,Full-service restaurants,49.052200,-122.691819
West Pacific Granite,Contractor - Marble & Granite Work,101,9634,192 St,V4N4C6,7782981100,1,GTC,232990,All Other Special Trade Contracting,49.177774,-122.690027
Tim Hortons,"Restaurant, Retail Merchant",101,2711,192 St,V3S3X1,6045364775,35,SSTC,445291,Baked Goods Stores,49.051509,-122.691821
Tim Hortons,"Restaurant, Retail Merchant",101,2711,192 St,V3S3X1,6045364775,35,SSTC,722512,Limited-service eating places,49.051509,-122.691821
D Plus Pizza,Restaurant - No Alcohol,104,7228,192 St,V4N5Y4,6043723535,3,CTC,722512,Limited-service eating places,49.134157,-122.690472
Armor Deck Ltd,Contractor - Vinyl Deck Installation,304,9785,192 St,V4N4C7,6048828783,2,GTC,232990,All Other Special Trade Contracting,49.180338,-122.690658
Tomlinson Alliance Group Financial Ltd,Insurance Agent,102,5668,192 St,V3S2V7,6045749195,8,CTC,524210,Insurance Agencies & Brokerages,49.105601,-122.690031
Flint Sport & Fitness,Recreational Facility,206,5511,192 St,V3S8E5,6043084334,2,CTC,713940,Fitness & Recreational Sports Centres,49.102683,-122.691464
Surrey MRI Services Inc,Medical Laboratory,,5660,192 St,V3S2V7,7785741610,2,CTC,621510,Medical & Diagnostic Laboratories,49.105552,-122.690810
Canadian Hydrographic Arts,Manufacturer/Machine Shop,208,5529,192 St,V3S8E5,6043724767,1,CTC,33999,All other miscellaneous mfg.,49.103305,-122.691420
West Bay Forest Products Ltd,Warehouse,2,9344,192 St,V4N3R8,6048812850,10,GTC,493190,Other Warehousing & Storage,49.172674,-122.690301
Kalamaki Greek Grill,Restaurant,,2711,192 St,V3S3X1,6043851044,1,SSTC,722511,Full-service restaurants,49.051509,-122.691821
Mac's Autobody & Paint,Auto Body/Painting,110,5327,192 St,V4N5C5,6043189924,1,CTC,81112,"Auto. body, paint, interior & glass repair",49.099379,-122.691537
S W Safety Whips Canada ULC,Warehouse,107,2677,192 St,V3S3X1,6045605080,1,SSTC,493190,Other Warehousing & Storage,49.050152,-122.691843
First General Services Vancouver Inc,"Contractor - Property Restoration, Contractor - Restoration",4,9531,192 St,V4N3R7,6042912880,2,GTC,2361,Residential building construction,49.175627,-122.690839
Rexs Catering Corp,Restaurant - No Alcohol,4,9613,192 St,V4N4C7,6048885202,3,GTC,722512,Limited-service eating places,49.177361,-122.690718
Das D - Spot,"Retail Merchant - 0 to 2 Employees, Restaurant - No Alcohol",104,2755,192 St,V3S3X1,6047151667,2,SSTC,4539,Other misc. store retailers,49.052474,-122.691817
Das D - Spot,"Retail Merchant - 0 to 2 Employees, Restaurant - No Alcohol",104,2755,192 St,V3S3X1,6047151667,2,SSTC,722512,Limited-service eating places,49.052474,-122.691817
Rexs Catering Corp,Caterer,4,9613,192 St,V4N4C7,6048885202,1,GTC,722320,Caterers,49.177361,-122.690718
A&W Restaurant (Campbell Heights),Restaurant - No Alcohol,130,2725,192 St,V3S3X1,6045609861,20,SSTC,722512,Limited-service eating places,49.052200,-122.691819
Diamond Sweets & Restaurant Ltd,"Restaurant - No Alcohol, Retail Merchant - 0 to 2 Employees",102,7228,192 St,V4N5Y4,6043773214,1,CTC,445291,Baked Goods Stores,49.134157,-122.690472
Diamond Sweets & Restaurant Ltd,"Restaurant - No Alcohol, Retail Merchant - 0 to 2 Employees",102,7228,192 St,V4N5Y4,6043773214,1,CTC,722512,Limited-service eating places,49.134157,-122.690472
One Up Cafe,Restaurant - No Alcohol - Cafe,100,2755,192 St,V3Z3X1,6043850555,2,SSTC,722512,Limited-service eating places,49.052474,-122.691817
SKR Mobile Truck & Trailer Repair Ltd,Automotive Repair Service,7,9520,192 St,V4N3R9,7783857279,2,GTC,811118,Truck & Trailer Repair & Maintenance,49.175573,-122.690301
Tobiko Sushi 3,Restaurant - No Alcohol,102,2711,192 St,V3S3X1,6045606399,6,SSTC,722512,Limited-service eating places,49.051509,-122.691821
Culligan Water,Manufacturer/Machine Shop - Water Treatment,4,2153,192 St,V3Z3X2,6042839140,5,SSTC,333310,Commercial & Service Industry Machinery Manufacturing,49.040748,-122.691617
Clayton Acres Bed & Breakfast,Bed & Breakfast,,7872,192 St,V4N5S9,6048138270,1,CTC,721191,Bed & Breakfast,49.145987,-122.689054
Crystal Consulting (Waterproofing) Inc,Contractor - Miscellaneous (Waterproofing),108,2677,192 St,V3Z3X1,7782944425,1,SSTC,23839,Other building finishing contractors,49.050152,-122.691843
Moe's Auto Services Ltd,Auto Glass & Convertible Tops,305,5327,19223 St,V3S8E5,6046491775,5,CTC,811122,Automotive Glass Replacement Shops,0.000000,0.000000
Mountainview Designs Ltd,Mfg. - Wood Windows,,9346,193 St,V4N4E8,6045134400,23,GTC,321911,Wood Window & Door Manufacturing,49.172352,-122.687608
Canstar Restorations,Contractor - Restoration,,9377,193 St,V4N4E7,6049441461,18,GTC,231210,Residential Building Construction,49.172982,-122.688091
A B C Transmissions Ltd,Transmission sales & service,,9357,193 St,V4N4E7,6048822886,12,GTC,811111,General Automotive Repair,49.172573,-122.688381
MaX Quip Inc,Wrhse.,2,9452,193A St,V4N4N4,6045130202,4,GTC,493190,Other Warehousing & Storage,49.174603,-122.685624
M & D Tech Industries Ltd,Sheet metal spinning/machinery,4,9452,193A St,V4N4N4,6048888864,3,GTC,811310,Commercial & Industrial Machinery & Equipment Repair (except Automotive & Electronic),49.174603,-122.685624
Mogil Modular Structures Corp,Manufacturing / Machine Shop,,9434,193A St,V4N4N4,6043193306,4,GTC,332710,Machine Shops,49.174179,-122.685620
Bevco Sales International Inc,Mfg. - Conveyor Systems,,9354,194 St,V4N4E9,6048881455,16,GTC,333920,Material Handling Equipment Manufacturing,49.172943,-122.684737
Ace Courier Services Ltd,Courier Service,B2,9275,194 St,V4N4G1,6048822025,12,GTC,492110,Couriers,49.171649,-122.685422
Pentco Industries Inc,Mfg. - Wooden Kitchen Cabinets & Bathroom Vanities,,9274,194 St,V4N4E9,6048885080,75,GTC,337110,Wood Kitchen Cabinet & Counter Top Manufacturing,49.171461,-122.684711
Prefinish Wood Division,Painting Mouldings Cont.,,9255,194 St,V4N4G1,6048824982,40,GTC,232450,Building Painting & Paperhanging Work,49.170628,-122.685199
Laird Plastics Canada Inc,Whlse. Plastics,B5,9275,194 St,,6048888331,12,GTC,418990,All Other Wholesaler-Distributors,49.171649,-122.685422
West Arm Truck Lines,"Trucking Serv.,Warehouse,Acrylic Block Windows,Warehouse,Trucking & Cartage",A6,9305,194 St,V4N4G1,6048886300,24,GTC,484120,General Freight Trucking,49.171331,-122.685418
Trudell Medical Marketing Ltd,Wrhse.,05-Apr,9305,194 St,V4N4G1,6048822929,5,GTC,493190,Other Warehousing & Storage,49.171331,-122.685418
Kingston Construction Ltd,Contractor - General Construction,,9349,194 St,V4N4G1,6048827488,40,GTC,231230,General Construction Contractors,49.172590,-122.685231
