Business Name,Products or Services,Unit,Number,Street,Postal Code,Phone Number,Town Centre,NAIC,NAIC Description,No of Employees,Latitude,Longitude,,
Semiahmoo House Society,Non Profit - Mentally Handicapped,,15306,24 Ave,V4A2J1,6045361242,SSTC,813990,Other Membership Organizations,215,49.04543687,-122.7980257,,
Miracle Ear Canada Ltd,Retail Merchant - Hearing Aids,B250,15355,24 Ave,V342H9,6045800055,SSTC,44619,Other health & personal care stores,2,49.04583671,-122.7975044,,
Pho Sun Rise,Restaurant - No Alcohol,230,15355,24 Ave,V3S0B7,6043852950,SSTC,722110,Restaurants,5,49.04583671,-122.7975044,,
G B L Peninsula Village Services Ltd,Professional Practitioner-Medical,410,15355,24 Ave,V3S2H9,6043127067,SSTC,621110,Offices of Physicians,2,49.04583671,-122.7975044,,
Orange Theory Fitness,Recreational Facility,540,15355,24 Ave,V3X1G1,7782286436,SSTC,713940,Fitness & Recreational Sports Centres,6,49.04583671,-122.7975044,,
Big Gary's Vac Wholesale,Retail - Vacuum Cleaners & Repair,600,15355,24 Ave,V4A2H9,6045317614,SSTC,443110,"Appliance, Television & Other Electronics Stores",6,49.04583671,-122.7975044,,
Blue Ribbon Pet Foods & Grooming,Pet Supplies & Grooming,220,15355,24 Ave,V4A2H9,6045312311,SSTC,453910,Pet & Pet Supplies Stores,4,49.04583671,-122.7975044,,
Blue Ribbon Pet Foods & Grooming,Pet Supplies & Grooming,220,15355,24 Ave,V4A2H9,6045312311,SSTC,812910,Pet Care (except Veterinary) Services,4,49.04583671,-122.7975044,,
Booster Juice,Restaurant - No Alcohol,110,15355,24 Ave,V4A2H9,6045428787,SSTC,722110,Restaurants,5,49.04583671,-122.7975044,,
Chocolaterie Bernard Callebaut,Retail - Chocolates,240,15355,24 Ave,V4A2H9,6045316777,SSTC,445292,Confectionery & Nut Stores,2,49.04583671,-122.7975044,,
Dollarama L P,Retail Merchant - 20 or More Employees,640,15355,24 Ave,V4A2H9,6045317957,SSTC,452999,All Other Miscellaneous General Merchandise Stores,25,49.04583671,-122.7975044,,
Dr Nicholas S Perri Inc,Professional Doctor,410,15355,24 Ave,V4A2H9,6042654728,SSTC,621110,Offices of Physicians,1,49.04583671,-122.7975044,,
Galaxy Pizza Ltd,Restaurant - No Alcohol,810,15355,24 Ave,V4A2H9,6045603900,SSTC,722512,Limited-service eating places,5,49.04583671,-122.7975044,,
Healthy Monkey II,Restaurant - No Alcohol - Cafe,910,15355,24 Ave,V4A2H9,6046442729,SSTC,722512,Limited-service eating places,4,49.04583671,-122.7975044,,
J C Express Chinese Food,Restaurant - No Alcohol,590,15355,24 Ave,V4A2H9,7782912202,SSTC,722512,Limited-service eating places,5,49.04583671,-122.7975044,,
Julie Beenham's Fitness Solutions,Fitness Personal Trainer,690,15355,24 Ave,V4A2H9,6045065647,SSTC,713940,Fitness & Recreational Sports Centres,1,49.04583671,-122.7975044,,
Marissa Williams,Massage Therapy (RMT),690,15355,24 Ave,V4A2H9,6042184260,SSTC,621370,Offices of Massage Therapists,1,49.04583671,-122.7975044,,
Meridian Meats & Seafood,Retail Merchant,935,15355,24 Ave,V4A2H9,6045314649,SSTC,445210,Meat Markets,7,49.04583671,-122.7975044,,
Papa Murphy's Take and Bake Pizza,Restaurant - No Alcohol,900,15355,24 Ave,V4A2H9,6043765302,SSTC,722512,Limited-service eating places,15,49.04583671,-122.7975044,,
Pasta Vino Trattoria & Bar,Restaurant,950,15355,24 Ave,V4A2H9,6045425989,SSTC,722110,Restaurants,41,49.04583671,-122.7975044,,
Pistachio Boutique Inc,Retail Merchant - Womans Clothing,550,15355,24 Ave,V4A2H9,7788685005,SSTC,448120,Women's Clothing Stores,6,49.04583671,-122.7975044,,
Plum Clothing Company The,Retail Merchant - Ladies' Wear,570,15355,24 Ave,V4A2H9,6045381191,SSTC,448120,Women's Clothing Stores,6,49.04583671,-122.7975044,,
Safeway #4914 LTC,Lottery Sales,700,15355,24 Ave,V4A2H9,6045315423,SSTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),2,49.04583671,-122.7975044,,
Sally Beauty Supply,Retail,820,15355,24 Ave,V4A2H9,6045359455,SSTC,446120,"Cosmetics, Beauty Supplies & Perfume Stores",3,49.04583671,-122.7975044,,
SellOffVacations.com,Travel Agency,A140,15355,24 Ave,V4A2H9,7785930462,SSTC,561510,Travel Agencies,1,49.04583671,-122.7975044,,
Semiahmoo Physiotherapist Corp,Physiotherapy,680,15355,24 Ave,V4A2H9,6045318080,SSTC,621340,"Offices of Physical, Occupational & Speech Therapists & Audiologists",4,49.04583671,-122.7975044,,
Shelley L Page,Acupuncture,690,15355,24 Ave,V4A2H9,6045419336,SSTC,621360,Offices of Acupuncturists & Acupressurists,1,49.04583671,-122.7975044,,
Sienna Beauty Training Center,Trade School - Beauty Training Center,510,15355,24 Ave,V4A2H9,6045365512,SSTC,611410,Business & Secretarial Schools,3,49.04583671,-122.7975044,,
Sienna Sun Tannning and Spa,Tanning Salon,510,15355,24 Ave,V4A2H9,6045365512,SSTC,812190,Other Personal Care Services,3,49.04583671,-122.7975044,,
Speedy Shoe Service,Shoe Repair & Key Cutting Service,130,15355,24 Ave,V4A2H9,6045382201,SSTC,811430,Footwear & Leather Goods Repair,1,49.04583671,-122.7975044,,
Speedy Shoe Service,Shoe Repair & Key Cutting Service,130,15355,24 Ave,V4A2H9,6045382201,SSTC,811490,Other Personal & Household Goods Repair & Maintenance,1,49.04583671,-122.7975044,,
Sushi Mori,Food Primary-Class B Dining Room,960,15355,24 Ave,V4A2H9,7788795607,SSTC,722511,Full-service restaurants,10,49.04583671,-122.7975044,,
The U P S Store #092,"Retail Sales - Mail Boxes, Supplies",800,15355,24 Ave,V4A2H9,6045350052,SSTC,453210,Office Supplies & Stationery Stores,3,49.04583671,-122.7975044,,
Turnabout,Retail Merchant - 0 to 2 Employees,610,15355,24 Ave,V4A2H9,6045362827,SSTC,453310,Used Merchandise Stores,6,49.04583671,-122.7975044,,
West Coast Professional Building Reports Ltd,Home & Building Inspection.,800,15355,24 Ave,V4A2H9,6045320242,SSTC,541690,Other Scientific & Technical Consulting Services,1,49.04583671,-122.7975044,,
Yamako Japanese Restaurant,Japanese Restaurant,260,15355,24 Ave,V4A2H9,6045359998,SSTC,722110,Restaurants,8,49.04583671,-122.7975044,,
Paul W Schwartz Law Corp,Legal Serv.,202,15388,24 Ave,V4A2H2,6046873847,SSTC,541110,Offices of Lawyers,2,49.0454164,-122.7964038,,
Asha Counselling Services,Counselling Service,202,15388,24 Ave,V4A2J2,6049081972,SSTC,624190,Other Individual & Family Services,1,49.0454164,-122.7964038,,
Axis Real Estate Solutions Inc,Real Estate - 0 to 5 Employees,202,15388,24 Ave,V4A2J2,7785742869,SSTC,531210,Offices of Real Estate Agents & Brokers,1,49.0454164,-122.7964038,,
Berezan Liquor Store The,Retail - Beer & Wine,101,15388,24 Ave,V4A2J2,6045418662,SSTC,445310,"Beer, Wine & Liquor Stores",9,49.0454164,-122.7964038,,
Busy Bee Gardening,Contractor - Landscaping/Excavating,200,15388,24 Ave,V4A2J2,6049907233,SSTC,561730,Landscaping Services,3,49.0454164,-122.7964038,,
Campbell Burton & McMullan LLP,Professional Practitioner-Lawyer,202,15388,24 Ave,V4A2J2,6045333821,SSTC,541110,Offices of Lawyers,1,49.0454164,-122.7964038,,
Chartwell & Associates Realty Ltd,Real Estate Office,202,15388,24 Ave,V4A2J2,6045361477,SSTC,531210,Offices of Real Estate Agents & Brokers,1,49.0454164,-122.7964038,,
Consumers Choice Mortgages Inc,Financial Planning/Consultant,202,15388,24 Ave,V4A2J2,6045417303,SSTC,541611,Administrative Management & General Management Consulting Services,1,49.0454164,-122.7964038,,
D C S Worldwide Corp,Logistics,202,15388,24 Ave,V4A2J2,7788049021,SSTC,541611,Administrative Management & General Management Consulting Services,1,49.0454164,-122.7964038,,
Doctoraujla Corp,"Enviromental,Professional Practitioner - Environmental Engineering,Professional Practitioner-Engineer",202,15388,24 Ave,V4A2J2,7782942930,SSTC,541330,Engineering Services,3,49.0454164,-122.7964038,,
Doug Russell Realty Ltd,Real Estate Office,202,15388,24 Ave,V4A2J2,6043280924,SSTC,531210,Offices of Real Estate Agents & Brokers,2,49.0454164,-122.7964038,,
Exclusive Health Staffing,Healthcare Staffing,202,15388,24 Ave,V4A2J2,6042002374,SSTC,624190,Other Individual & Family Services,1,49.0454164,-122.7964038,,
Gray Rose Developments Ltd,Builder,202,15388,24 Ave,V4A2J2,6045421992,SSTC,231210,Residential Building Construction,2,49.0454164,-122.7964038,,
Greyfriars Realty Ltd,Real Estate Office,202,15388,24 Ave,V4A2J2,6045345070,SSTC,531210,Offices of Real Estate Agents & Brokers,8,49.0454164,-122.7964038,,
H & B Cut's,Hair Salon/Barber,105,15388,24 Ave,V4A2J2,7787731454,SSTC,812115,Beauty Salons,2,49.0454164,-122.7964038,,
Happiness At Home Healthcare Inc,Miscellaneous,202,15388,24 Ave,V4A2J2,6043750034,SSTC,624190,Other Individual & Family Services,5,49.0454164,-122.7964038,,
Homewood Health Inc,Psychological Health Services,20-Jun,15388,24 Ave,V4A2J2,6046898604,SSTC,624190,Other Individual & Family Services,1,49.0454164,-122.7964038,,
KA & Associates Real Estate Ltd.,Real Estate - 0 to 5 Employees,202,15388,24 Ave,V4A2J2,6046574497,SSTC,531210,Offices of Real Estate Agents & Brokers,3,49.0454164,-122.7964038,,
Macklem Mortgage Services Ltd,Financial Planning/Consultant,108,15388,24 Ave,V4A2J2,6046844663,SSTC,523930,Investment Advice,5,49.0454164,-122.7964038,,
New Advance Nail and Spa,Esthetician,107,15388,24 Ave,V4A2J2,6043853006,SSTC,812115,Beauty Salons,4,49.0454164,-122.7964038,,
Nuthall Adjusters,Insurance Adjuster,202,15388,24 Ave,V4A2J2,6045311077,SSTC,524291,Claims Adjusters,1,49.0454164,-122.7964038,,
Olson Plumbing & Heating Ltd,Contractor - Plumbing/Heating,202,15388,24 Ave,V4A2J2,6045311555,SSTC,232520,"Plumbing, Heating & Air-Conditioning Installation",4,49.0454164,-122.7964038,,
Oxygen Yoga and Fitness South Surrey Inc,Recreational Faciltiy - Yoga Studio,,15388,24 Ave,V4A2J2,7789689642,SSTC,713940,Fitness & Recreational Sports Centres,10,49.0454164,-122.7964038,,
Peninsula Executive Suites,Packaged Office Space,202,15388,24 Ave,V4A2J2,6045359944,SSTC,561430,Business Service Centres,2,49.0454164,-122.7964038,,
Pure Integrative Pharmacy #1,Pharmacy - Retail Naturopathic Health Supplies,111,15388,24 Ave,V4A2J2,6045427780,SSTC,446110,Pharmacies & Drug Stores,10,49.0454164,-122.7964038,,
Sahib Immigration Inc,Immigration Consultant,202,15388,24 Ave,V4A2J2,6043751809,SSTC,541613,Immigration Consulting & Interpretation Services,1,49.0454164,-122.7964038,,
Saper Dr Sal - PhD,Professional Practitioner-Psychiatry,202,15388,24 Ave,V4A2J2,6048132515,SSTC,621110,Offices of Physicians,1,49.0454164,-122.7964038,,
Sengastech Instruments Ltd,"Contrator - Carbon Monoxide Sensor Installation, Service & Repair",202,15388,24 Ave,V4A2J2,6043533314,SSTC,232990,All Other Special Trade Contracting,1,49.0454164,-122.7964038,,
"Shawn McNabb M Ed, R C C",Counselling Services,,15388,24 Ave,V4A2J2,7787732465,SSTC,624190,Other Individual & Family Services,1,49.0454164,-122.7964038,,
South Surrey Medical Clinic,Medical spa including non evasive laser treatments for skin,,15388,24 Ave,V4A2J2,6045427788,SSTC,621390,Offices of Other Health Practitioners,16,49.0454164,-122.7964038,,
Sunny Side Chiropractic,Professional Practitioner-Chiropractor,106,15388,24 Ave,V4A2J2,6045415418,SSTC,621310,Offices of Chiropractors,1,49.0454164,-122.7964038,,
T D Waterhouse Private Investment Advice,Investment Consultant,208,15388,24 Ave,V4A2J2,6045412075,SSTC,523930,Investment Advice,21,49.0454164,-122.7964038,,
TMLN Holdings Ltd,Mail Order,202,15388,24 Ave,V4A2J2,6048180767,SSTC,454390,Other Direct Selling Establishments,1,49.0454164,-122.7964038,,
Turbonology Enterprise Inc,Consultant - Turbo Technology,202,15388,24 Ave,V4A2J2,6044407065,SSTC,541990,"All Other Professional, Scientific & Technical Services",1,49.0454164,-122.7964038,,
White Rock Office Services,Business Services Office,202,15388,24 Ave,V4A2J2,6045319205,SSTC,56143,Business service centres,1,49.0454164,-122.7964038,,
Remax Colonial Pacific Realty Ltd,Real Estate Serv.,,15414,24 Ave,V4A2J3,6045414888,SSTC,531210,Offices of Real Estate Agents & Brokers,85,49.04544385,-122.7953392,,
Stages,Interior Decorating/Design,,15414,24 Ave,V4A2J3,6049085906,SSTC,541410,Interior Design Services,1,49.04544385,-122.7953392,,
Classic Auto Stylists 1980 Ltd,Automobile Cleaning/Car Wash/Detailing,06-May,15515,24 Ave,V4A2J4,6045359669,SSTC,811192,Car Washes,2,49.04577262,-122.7926614,,
Dragon's Den  Pure Defense,Recreational Facility,7,15515,24 Ave,V4A2J4,6045363746,SSTC,713940,Fitness & Recreational Sports Centres,1,49.04577262,-122.7926614,,
Fore Tenn Marketing Ltd,Silk Plants,66,15515,24 Ave,V4A2J4,6045358889,SSTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),2,49.04577262,-122.7926614,,
Jubilee Rose Enterprises Ltd,Warehouse,68A,15515,24 Ave,V4A2J4,6045355087,SSTC,417310,"Computer, Computer Peripheral & Pre-packaged Software Wholesaler-Distributors",3,49.04577262,-122.7926614,,
M P B Construction Ltd,General Construction Contractor,62,15515,24 Ave,V4A2J4,6045389622,SSTC,231230,General Construction Contractors,8,49.04577262,-122.7926614,,
Pacific Western Rail Systems,Wrhse. - Model Railway Cars,68,15515,24 Ave,V4A2J4,6045420790,SSTC,493190,Other Warehousing & Storage,9,49.04577262,-122.7926614,,
Pivot Point Family Growth Centre Inc,Training & Tutoring Services,24,15515,24 Ave,V4A2J4,6045314544,SSTC,611410,Business & Secretarial Schools,1,49.04577262,-122.7926614,,
Seikido Assn,Martial Arts Instruction,20,15515,24 Ave,V4A2J4,6045310595,SSTC,611620,Athletic Instruction,2,49.04577262,-122.7926614,,
Semiahmoo Bottle Depot,Recycling Depot,29,15515,24 Ave,V4A2J4,6045317669,SSTC,418190,Other Recyclable Material Wholesaler-Distributors,10,49.04577262,-122.7926614,,
Spiceworks Food Creations,Manufacturer/Machine Shop,75,15515,24 Ave,V4A2J4,6045356997,SSTC,31194,Seasoning & dressing mfg.,1,49.04577262,-122.7926614,,
Sunnyside Auto Tech,Auto Repair,18,15515,24 Ave,V4A2J4,6045366894,SSTC,811111,General Automotive Repair,1,49.04577262,-122.7926614,,
Ultimate Performance Ltd,Automotive Repair,71,15515,24 Ave,V4A2J4,6045366444,SSTC,811111,General Automotive Repair,4,49.04577262,-122.7926614,,
Village Centre Yoga,Yoga Instructor,74,15515,24 Ave,V4A2J4,6045352474,SSTC,624190,Other Individual & Family Services,3,49.04577262,-122.7926614,,
Xclusive Autospa Ltd,Automobile Cleaning/Car Wash/Detailing,13,15515,24 Ave,V4A2J4,6045060926,SSTC,811192,Car Washes,4,49.04577262,-122.7926614,,
Discount Tire,Tire Installations,65,15515,24 Ave,V4P1H5,6045384918,SSTC,441310,Automotive Parts & Accessories Stores,4,49.04577262,-122.7926614,,
Canada CVC Services Ltd,Consultant,25,15531,24 Ave,V4A2J4,6044462887,SSTC,541611,Administrative Management & General Management Consulting Services,4,49.04577185,-122.7920343,,
Chang's Taekwondo Martial Arts,Martial Arts Training Studio,4,15531,24 Ave,V4A2J4,6045419457,SSTC,611410,Business & Secretarial Schools,1,49.04577185,-122.7920343,,
Correct Solutions Inc,Warehouse,28,15531,24 Ave,V4A2J4,6046811982,SSTC,493190,Other Warehousing & Storage,1,49.04577185,-122.7920343,,
Day Lite Automotive Ltd,Auto Repair,30,15531,24 Ave,V4A2J4,6045351690,SSTC,811111,General Automotive Repair,4,49.04577185,-122.7920343,,
Dog Utopia Daycare,Dog Daycare,8,15531,24 Ave,V4A2J4,6045418120,SSTC,812910,Pet Care (except Veterinary) Services,4,49.04577185,-122.7920343,,
Jupex Express,Retail Merchant - 3 to 5 Employees,22,15531,24 Ave,V4A2J4,7788680899,SSTC,452999,All Other Miscellaneous General Merchandise Stores,3,49.04577185,-122.7920343,,
K V Piano Man Ltd,"New & Used Pianos, Sales/Serv.",13,15531,24 Ave,V4A2J4,6045381847,SSTC,811490,Other Personal & Household Goods Repair & Maintenance,2,49.04577185,-122.7920343,,
Lighting Education Ltd,Education Service,16B,15531,24 Ave,V4A2J4,7782301582,SSTC,6117,Educational support services,3,49.04577185,-122.7920343,,
Ocean Park Driving School 2006 Ltd,Driving School,18,15531,24 Ave,V4A2J4,6045352161,SSTC,611640,Driving Schools,8,49.04577185,-122.7920343,,
R G Automotive Diagnostics Ltd,Automotive Repair Service,34,15531,24 Ave,V4A2J4,6045367527,SSTC,811111,General Automotive Repair,1,49.04577185,-122.7920343,,
South Surrey Carpet Centre Ltd,Retail Carpets,11,15531,24 Ave,V4A2J4,6045360865,SSTC,442210,Floor Covering Stores,2,49.04577185,-122.7920343,,
White Rock Honda Automotive Detailing,Automobile Cleaning/Car Wash/Detailing,32,15531,24 Ave,V4A2J4,6045362111,SSTC,811192,Car Washes,2,49.04577185,-122.7920343,,
Sunnyside Storage Rentals Ltd,Warehouse,,15553,24 Ave,V4A2J4,6045315550,SSTC,493190,Other Warehousing & Storage,4,49.0457787,-122.7915408,,
D'Vine Estate Winery,Mfg. - Wine,B2,15562,24 Ave,V4A2J5,6045410995,SSTC,312130,Wineries,2,49.04542515,-122.7913767,,
Pizza Cucina,Restaurant - Pizza Take Out,B1,15562,24 Ave,V4A2J5,6045411010,SSTC,722110,Restaurants,11,49.04542515,-122.7913767,,
White Rock South Surrey Thrift Store,Charitable Organization,2A,15562,24 Ave,V4A2J5,6045387600,SSTC,813990,Other Membership Organizations,120,49.04542515,-122.7913767,,
Michael's Artisan Bakery Caf?®,Restaurant & Bakery,1,15578,24 Ave,V4A2J5,6045419222,SSTC,722110,Restaurants,1,49.04542303,-122.7907547,,
Dimples Esthetics,Esthetician - Manicures/Pedicures/Facials/Waxing/Threading,102,15585,24 Ave,V3S2J4,6043151084,SSTC,812190,Other Personal Care Services,1,49.04612516,-122.7907156,,
Benson,Legal Serv.,106,15585,24 Ave,V4A2J4,6045384911,SSTC,541110,Offices of Lawyers,2,49.04612516,-122.7907156,,
Cocktail Art Academy,Miscellaneous,206,15585,24 Ave,V4A2J4,6047286658,SSTC,541430,Graphic Design Services,1,49.04612516,-122.7907156,,
Cowry Kitchen Cabinets and Countertops,Sale/Marketing Office - Kitchen Cabinets/Countertops,103,15585,24 Ave,V4A2J4,6045425577,SSTC,541619,Other Management Consulting Services,3,49.04612516,-122.7907156,,
Dogwood Awards & Engraving,Trophies & Gifts,105,15585,24 Ave,V4A2J4,6045351828,SSTC,453220,"Gift, Novelty & Souvenir Stores",3,49.04612516,-122.7907156,,
E P S Westcoast Construction Ltd,General Cont.,203,15585,24 Ave,V4A2J4,6045388249,SSTC,231230,General Construction Contractors,5,49.04612516,-122.7907156,,
E P S Westcoast Construction Ltd,Contractor - Construction,203,15585,24 Ave,V4A2J4,6045388249,SSTC,231230,General Construction Contractors,12,49.04612516,-122.7907156,,
Foodie Trading & Service Inc,Consultant,205,15585,24 Ave,V4A2J4,7782237120,SSTC,541611,Administrative Management & General Management Consulting Services,6,49.04612516,-122.7907156,,
Hair Art Academy,Beauty Salon,104,15585,24 Ave,V4A2J4,6045411541,SSTC,611690,All Other Schools & Instruction,4,49.04612516,-122.7907156,,
Hair Art Academy,Beauty Salon,104,15585,24 Ave,V4A2J4,6045411541,SSTC,812115,Beauty Salons,4,49.04612516,-122.7907156,,
Jade West Engineering Co Ltd,Mechanical Engineering,201,15585,24 Ave,V4A2J4,6045380764,SSTC,541330,Engineering Services,8,49.04612516,-122.7907156,,
Uptown Salon & Spa,Hair Salon/Barber,102,15585,24 Ave,V4A2J4,6045358332,SSTC,812115,Beauty Salons,3,49.04612516,-122.7907156,,
Belle Chic Boutique Hair Salon,Hair Salon,102,15585,24 Ave,V4A2J5,6046120945,SSTC,812115,Beauty Salons,1,49.04612516,-122.7907156,,
Minuteman Press,Printing & Graphic Design,101,15585,24 Ave,V4A9Z1,6045369741,SSTC,541430,Graphic Design Services,6,49.04612516,-122.7907156,,
Minuteman Press,Printing & Graphic Design,101,15585,24 Ave,V4A9Z1,6045369741,SSTC,561430,Business Service Centres,6,49.04612516,-122.7907156,,
